"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"SFRP1__pos"	0.841648941339278	2.22044604925031e-16	11.7211121357674	10.1615910126757	10.8496586741417
"KLF4__pos"	2.22044604925031e-16	1.19388973406181	16.5754045009787	13.075534188542	7.25993940539715
"NDRG2__pos"	1.81752399246659	2.22044604925031e-16	6.81984938117589	7.7694232045188	21.6180026810481
"CLIC5__pos"	0.693243765447907	2.51215681218549	17.3317387298341	6.11973715201923	8.01394992052033
"HTN1__pos"	2.22044604925031e-16	1.56937052586948	2.22044604925031e-16	21.4278348593767	5.46120571480668
"MPZL2__pos"	5.66809476195961	1.65249934322587	12.0227526448559	16.9518348167957	2.22044604925031e-16
"ANK3__pos"	2.41244178924464	2.22044604925031e-16	11.1346667440058	10.4691317754488	16.7199159509537
"EVPL__pos"	0.0324393432796059	20.9638394806638	1.48202275475165	14.1691425899571	2.22044604925031e-16
"GGTA1__pos"	3.98770330843894	1.69275997748295	21.6403920174079	1.97872978098903	7.54401246569053
"GALNT3__pos"	4.63620998703085	8.32632025487337	3.84141115528193	11.8399877407765	8.33324400830489
"TNRC6C__pos"	2.22044604925031e-16	6.99429913302933	1.39201937363718	0.77414526672887	26.7715018459587
"HSPB6__pos"	2.22044604925031e-16	2.22044604925031e-16	10.2567835548626	9.96282967434008	15.7921058570194
"DSG3__pos"	2.22044604925031e-16	2.22044604925031e-16	3.00623154923519	26.6596335575603	2.22044604925031e-16
"S100A16__pos"	3.71988046213536	2.45197993305301	11.5330706384448	14.2845630368063	1.07987857828084
"PRH1__pos"	3.77483728845362	4.90234305190819	2.22044604925031e-16	4.93836893783371	13.1691779304323
"SPRR2D__pos"	0.464489844169968	7.62227925868578	2.22044604925031e-16	20.0730841979465	2.22044604925031e-16
"DDR1__pos"	2.22044604925031e-16	8.356563666648	5.45164843381096	14.8887113867218	9.50911454306355
"CDH3__pos"	0.547578764718514	0.19488759593412	7.39331047778111	13.4177293635647	18.0025179172771
"GLTP__pos"	4.45543396679549	1.01360157157014	7.93912403495278	11.8163745832335	11.7578588678877
"FHL1__pos"	1.57730817547339	2.22044604925031e-16	8.73628855970193	7.24405607179976	16.9430590093182
"AHCYL2__pos"	2.22044604925031e-16	6.64975255839673	10.7424125021109	5.20960825177497	12.6723731240303
"ARSD__pos"	2.22044604925031e-16	1.31073233920656	20.6057447519103	6.76805993246626	10.2026667527295
"GJB2__pos"	4.06477809202842	4.54064837217401	24.770995533471	9.14326418126562	2.22044604925031e-16
"PDK4__pos"	4.37137855247026	0.697340311323702	16.2967310916846	2.29741647527548	9.2578380436182
"SEMA4B__pos"	2.22044604925031e-16	10.1001663245474	6.05825022265666	6.00882282825423	16.1385656970571
"C4B__pos"	2.22044604925031e-16	3.34187234461594	17.3701495319121	0.275399890802528	15.1313658420649
"LPL__pos"	2.22044604925031e-16	2.22044604925031e-16	13.1237701259139	3.12859954030958	21.5337589336715
"EMP2__pos"	0.0183995436591572	2.22044604925031e-16	16.6115274376295	19.6635628685992	1.34564394971621
"CA2__pos"	7.14682346716971	1.28389336975749	15.3104966465356	11.2104944972605	1.70585904593454
"RBM47__pos"	0.0456431265895596	2.81025061673565	31.9102301827252	4.56636702525149	2.22044604925031e-16
"RRAD__pos"	1.03721268848039	5.46133462582586e-11	11.4313286802503	14.2557673382378	11.7247900465882
"MAOA__pos"	2.22044604925031e-16	2.22044604925031e-16	14.2871414363978	17.0891243164261	3.40616056684075
"HSPB8__pos"	0.105697626888149	2.22044604925031e-16	9.10721708884222	13.6027893406148	16.33497126797
"ALDH3A2__pos"	1.19348762480191	6.71250721373793	9.71864214310437	8.18251871543631	5.0842790710316
"CAT__pos"	15.1529805703252	2.22044604925031e-16	8.76881289089176	3.25671273069066	3.01025887436405
"RRBP1__pos"	1.122567707896	9.55321379482212	11.8474244390198	4.44795860881844	5.52069132004961
"F11R__pos"	2.22044604925031e-16	4.61934311728009	10.8122766788537	10.5769834126563	10.5824862889528
"STAP2__pos"	1.10447082768675	6.82851439961584	6.77736049573564	11.3828372449835	7.50435053612046
"CDKN2B__pos"	1.91380650392135	4.79612584028683	10.8058690311252	11.7520516740176	4.88594676701753
"PRUNE2__pos"	3.9742178587736	2.22044604925031e-16	11.8964843383205	8.32936230341885	13.5782534607448
"CYB561__pos"	2.22044604925031e-16	2.36603563988908	17.984918567963	8.70164726053514	6.44294368632824
"MAP3K3__pos"	2.22044604925031e-16	5.49778662962725	15.2982456412975	1.04157387854966	16.3995754771854
"ACSS2__pos"	2.22044604925031e-16	4.01205735416491	19.3400819853541	6.41650147938589	10.6015412957933
"PIP__pos"	8.6475744856544	2.22044604925031e-16	3.2901200326961	13.9795930847458	0.776100001116357
"CDC42EP4__pos"	2.22044604925031e-16	2.22044604925031e-16	9.71646395180903	9.95917276899514	23.0455961846543
"RAPGEFL1__pos"	2.22044604925031e-16	15.7803380826395	2.22044604925031e-16	11.6311265199857	9.16765525492939
"EPHA1__pos"	2.22044604925031e-16	0.390985533563148	9.89710238445159	9.79765855601878	20.3178703136365
"SYNM__pos"	0.42336193376738	0.337453205643434	11.583220122778	4.51347150239786	22.255119411838
"KREMEN1__pos"	2.22044604925031e-16	1.86586929611101	23.5257461625609	10.9824306239489	2.14709035093935
"MYO15B__pos"	2.22044604925031e-16	12.9339069555515	1.54528298235413	5.58628729797337	22.7739152012831
"SLC6A8__pos"	2.22044604925031e-16	6.56422451842398	15.8146897381506	13.1807945193289	0.819082647324314
"CETP__pos"	2.51294561801417	2.87561494824753	2.58955037985025	2.22044604925031e-16	30.8143722450649
"CX3CR1__pos"	4.08188674717981	1.83788723312367	17.5940064491716	2.48813444428771	11.0903255301827
"RHOU__pos"	1.78777673123084	0.502541120595094	24.3914435504347	3.25463671507217	4.21206474670081
"PAX9__pos"	4.77156960298283	16.9876530075715	4.10176383647897	8.85570434039014	0.217482126630639
"PRR5__pos"	2.22044604925031e-16	7.24999953499342	9.87343387488041	2.37135746964904	19.3495413159375
"TRIM16__pos"	0.632890772578881	1.46871590543977	9.79441644681673	7.54070979350732	8.05056680368025
"TGFA__pos"	6.26471680370843	2.07110455311748	6.02991230304481	8.58443440488231	17.3455358568874
"RICS__pos"	2.22044604925031e-16	9.89696219267811	10.880733399747	12.0162048716032	7.96701680856542
"SYNPO2__pos"	2.22044604925031e-16	2.22044604925031e-16	17.0051328681579	9.58445604689866	10.8200087686919
"SLPI__pos"	2.26404369033945	2.22044604925031e-16	4.73325733386753	25.8494646639775	1.06666532781921
"S100A1__pos"	2.40557111952349	16.589728866893	2.22044604925031e-16	6.5268905162346	12.5843194036959
"ATP1B1__pos"	3.97584609299823	6.77145488282826	7.66283762373747	14.2722280979862	2.22044604925031e-16
"LLGL2__pos"	1.20197534154181	9.37482921173088	0.980350432168456	7.54635126668103	11.3123843297505
"CLDN7__pos"	4.44450963888694	9.23764704656341	7.79516800947373	16.4560087409586	2.87093055537223
"AOX1__pos"	2.27015291928991	0.2951332665652	22.8323506151447	7.46835567503982	5.95969966362282
"UTRN__pos"	2.22044604925031e-16	1.07878192733328	20.62950133311	3.15423217188375	14.2244879360575
"WFDC2__pos"	5.79724190116448	2.0386119356019	14.3687283980456	16.3008727726117	2.39848228613807
"FCGBP__pos"	1.93799772862271	7.96425036988346	5.72805118060057	13.0639332218025	12.2157135239086
"NEBL__pos"	4.42674047075475	2.22044604925031e-16	5.63824521791272	17.7384089173816	8.90796617848144
"SAA1__pos"	4.18612517230321	2.22044604925031e-16	17.8595983142201	9.94911403118434	9.18856229000661
"CXCL14__pos"	0.858121233479323	2.22044604925031e-16	6.39715192207671	9.25852284902786	25.3673207714739
"LYPD3__pos"	2.33444144411851	2.22044604925031e-16	10.9114901914475	14.2340058747466	11.9995439450404
"PBXIP1__pos"	2.53719376449199	2.96395426400409	3.22022458597944	0.487463668434574	25.6834900398801
"SH3BGRL2__pos"	0.284930153757017	2.22044604925031e-16	7.11136740727881	12.0378893101107	15.6972255400979
"SRPX__pos"	2.05626497663692	0.240624343922613	18.1675571465045	5.46092414590947	7.21997215553601
"TNXB__pos"	2.22044604925031e-16	0.788399196379136	10.3942673794912	6.9531106976011	17.8010935005963
"KLK1__pos"	2.77592950096756	13.3080516731826	6.18663628298031	7.33705014075537	12.024412571105
"TFCP2L1__pos"	2.22044604925031e-16	20.0835370801798	8.75396152363201	9.75358397251	4.17381071555303e-07
"C10orf116__pos"	5.77896387318878	1.83699723574923	6.26292222081259	12.8270841930528	11.5326903200238
"A2ML1__pos"	2.22044604925031e-16	5.30171011690481	1.36626999682325	20.8876961205126	0.518031247191895
"NTRK2__pos"	2.22044604925031e-16	2.22044604925031e-16	16.82218949321	6.12804559846789	14.7181520309263
"ERBB2__pos"	2.22044604925031e-16	4.22984364773957	1.79116157952584	22.4344658252696	4.37929205935748
"TOM1L2__pos"	2.22044604925031e-16	1.03263427832324	8.01044899095291	8.96297875276283	20.2708096045622
"TNFRSF21__pos"	0.20863964821196	9.55504202300463	10.3527484235209	8.53856443929893	5.24755171189765
"PKP3__pos"	1.49609425130411	14.0229713421048	3.37575676687356	16.0531752869297	0.73856177245947
"PPL__pos"	2.22044604925031e-16	5.25840002087968	5.78940532476406	18.8986061609722	7.35190331383159
"KLF9__pos"	2.22044604925031e-16	4.35403838966767	20.3738425159996	5.9500703825445	7.15539902074286
"ProSAPiP1__pos"	2.22044604925031e-16	10.39779564643	4.94001200080722	7.65560258297793	10.7415798558569
"AHNAK2__pos"	0.644054413936007	6.57582876634319	8.54674183352639	12.9754751242694	10.143251091859
"VIPR1__pos"	0.324491429949738	7.88452373770421	0.417613430432509	5.70716325646432	24.4153547547212
"GSN__pos"	1.17130932160435	0.754920045242134	19.4011161727199	7.94213504586854	12.0795859206383
"GRHL1__pos"	1.61334262700513	17.265281277502	2.70475144950634	10.636856707262	1.46387253980556
"AGFG2__pos"	0.584091285819636	12.0039735099813	7.58243424013067	1.62394756119072	9.99057921740628
"TC2N__pos"	4.7481299189372	3.6515710350213e-14	16.9800328563872	4.09320031377539	15.4303374785641
"ANXA3__pos"	2.33742131698032	2.22044604925031e-16	7.48275190360639	20.4989989580096	5.31123609262044
"ELF3__pos"	2.77152738869662	13.7722540523696	7.3688078534147	15.1641704347408	1.77156069780151
"ANKRD57__pos"	0.372151613589765	2.22044604925031e-16	18.6856497521902	11.253054394661	10.4138452273042
"KIAA1671__pos"	2.22044604925031e-16	2.22044604925031e-16	14.8161103623958	6.3399300313788	17.7728911748573
"GNG11__pos"	10.363170804197	2.22044604925031e-16	8.18316235191965	8.88272642975238	3.31334485401848
"RHOD__pos"	5.15184082789469	0.102894364311713	9.78518483284278	14.6205482804101	4.70327105403938
"FLJ14213__pos"	1.70215584658549	1.69808990784056	20.1995801611597	3.78613771628947	13.8496583065666
"PTGS2__pos"	0.413738477365314	2.22044604925031e-16	14.9926156729086	14.642834090901	2.62866297735736
"STX3__pos"	2.22044604925031e-16	6.32567782299612	17.6393079790749	8.26391759043305	1.15021315698825
"EPHX1__pos"	2.22044604925031e-16	0.680263464163515	19.6660203551112	2.61812770925094	14.1754495930985
"NR3C2__pos"	1.69922295329857	0.500290481070071	10.0220228588391	6.41144750900744	16.7319445581213
"KIAA1881__pos"	0.427116318554005	6.9243669273693	11.359093645535	2.84074911273815	19.0987405902622
"MBOAT2__pos"	1.29058376293661	3.4420749260728	15.9217612616965	9.73804929482461	6.99211255586433
"STAB2__pos"	2.22044604925031e-16	8.59768171094376	2.28718139467427	1.4995465009089	25.2973877689269
"SELP__pos"	2.22044604925031e-16	0.806880326007616	12.8415102777347	3.82219512376621	19.889439420631
"SULT1A1__pos"	5.44958096233915	4.9932136795783	11.5820130205728	4.27574428386948	11.8274692650286
"LAMB1__pos"	0.123210923865516	5.0644220845261	17.940467527515	9.1691708782278	3.92862907852929
"CYP2S1__pos"	2.22044604925031e-16	4.25266745691509	21.4265079138568	9.21945854867352	5.07972230102815
"CX3CL1__pos"	3.10949756078591e-05	10.1828876460281	11.0630167837588	4.14601252815926	9.62189677823569
"TGM1__pos"	2.22044604925031e-16	12.6775070700132	0.336632944273735	9.36083480728611	13.6059024252594
"LYNX1__pos"	2.22044604925031e-16	2.22044604925031e-16	10.6043189802476	11.3220941016175	17.6008011983382
"BCAM__pos"	0.809913675829698	0.756751786400497	7.45148802421162	10.7298764474082	16.3721604709696
"HIPK2__pos"	2.22044604925031e-16	14.8926573572755	14.1099529433204	2.72144369120142	4.5672206277994
"GPR126__pos"	0.270487782177099	1.89039122055423	13.2787133372694	11.4506308100846	6.52312220215237
"KLF3__pos"	2.22044604925031e-16	0.694757087542878	24.2413459128641	6.87194023958095	6.35454809754768
"KIAA0284__pos"	2.22044604925031e-16	4.11257458536892	10.9032969351472	14.1405592882895	11.790873154703
"SERINC2__pos"	1.91803358770087	5.2475129737358	13.0336009232239	13.3062012413572	5.58119020518558
"SVEP1__pos"	0.0870046190389289	0.751109885808159	11.4747727612234	1.90110847643271	23.8301635080441
"TACSTD2__pos"	0.0180211413372005	2.22044604925031e-16	4.9615446002391	26.6690140874975	0.968447637284738
"GSTT1__pos"	2.62081222304142	4.18135445194951	11.4491840580793	7.75950424723969	11.4765164251953
"FMO1__pos"	6.59161666446907	4.95482346119696	21.7027350631255	7.55780196101795	0.319881774115638
"MATN2__pos"	0.0724848769948369	2.22044604925031e-16	9.03271196966453	9.90724828275249	18.8778627780992
"MUC1__pos"	2.22044604925031e-16	9.39755416566328	9.18202571489955	13.2732106211364	5.21063993396098
"PYGM__pos"	2.22044604925031e-16	8.72438289747418	1.83783018251697	5.47963116127423	20.9838724492755
"SPRR3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	29.6765025812599	2.22044604925031e-16
"LIMCH1__pos"	2.22044604925031e-16	2.22044604925031e-16	14.5591344066119	13.8343275040239	7.44895991250156
"PER3__pos"	2.22044604925031e-16	3.96137293451865	15.5265393350798	5.36184628757068	13.5198702312316
"ZG16__pos"	0.0573464552483933	5.51116335843973e-14	2.83017638343118	25.4303778955952	0.0958165790856028
"ROBO1__pos"	0.567229379090058	2.22044604925031e-16	16.7992858392308	7.93947840227922	15.5176653763834
"LOC644538__pos"	1.90133703016915	14.7923144267033	12.4102319702651	2.8796387476359	0.567389546799236
"TMEM98__pos"	2.69285901228453	1.59058618002505	18.257165816622	17.9839072904117	2.22044604925031e-16
"RAI2__pos"	0.313066023230272	2.22044604925031e-16	6.16352605868012	6.66255337397963	24.4788766711893
"PPP1R12B__pos"	2.22044604925031e-16	3.60531235244399	2.9817032691479	6.66759892797824	24.3442543701402
"APOB48R__pos"	2.22044604925031e-16	5.01374453937218	14.5141673140384	4.91773262898757	18.0309518698216
"SDCBP2__pos"	2.78646072940529	1.20583689851327	3.72286439702372	20.2202106136903	4.97413631195469
"CBR3__pos"	9.16044928018697	1.75944726130238	13.8106620711957	4.60287932177919	8.71186338706713
"CCL28__pos"	11.3819087543252	7.60211994394981	4.12167615123259	7.75878262714486	5.17266199979322
"DMKN__pos"	3.4653362195975	2.43518172227413	4.35949270146928	20.6339319217619	9.20403400899471
"SLC26A3__pos"	0.412563141814373	3.88017515538259	1.76555798041913	15.89729226562	6.13521391522794
"FAM83H__pos"	2.22044604925031e-16	12.0626006060244	8.35412122580904	10.0913892354592	6.74058708835429
"TFPI2__pos"	5.10537659605635	2.22044604925031e-16	10.3144672553358	11.9041204207254	5.07602127542121
"DSG1__pos"	1.74119320775281	1.70168352019987	3.49661890826153	23.4507691399766	2.22044604925031e-16
"PKP2__pos"	2.24221470581789	2.22044604925031e-16	4.9163699177889	11.0648437431417	18.1218828754047
"STX12__pos"	4.97722247117653	1.22272108413825	19.1102091079735	4.64064011494648	3.41276583391665
"MPP7__pos"	10.7339815242264	2.34972369716096	11.2433466627532	9.44609575093523	5.11367483332577
"PTK6__pos"	0.0641022851178182	13.9381111211009	3.79872891235603	10.8955116781842	9.87441682598595
"GDA__pos"	3.33786087504426	10.1396645571861	0.477376186422497	13.6693229580526	2.94121326933103
"LIFR__pos"	2.22044604925031e-16	2.22044604925031e-16	7.91121237542577	0.275013671890167	33.9328765156975
"SPTB__pos"	2.22044604925031e-16	7.25762942995502	12.6189337174343	5.85225330047313	12.8369710756358
"MYH14__pos"	2.22044604925031e-16	2.52688147094575	7.57443760470093	28.449419407841	1.91074990874127
"TNS4__pos"	0.216737160548407	5.22763921891914	14.7952388688715	8.7887655526949	9.81920030667068
"AZGP1__pos"	2.19571373175524	2.22044604925031e-16	3.19468204247277	23.5027733817507	5.03496531631254
"IFFO2__pos"	2.22044604925031e-16	1.92937687706148	17.2576984807372	5.20801030416817	16.2369788114405
"CDX1__pos"	9.3419396885767	1.25129656585695	6.38913511710053	6.46258357154363	17.9021500331367
"CRABP2__pos"	4.90807946348175	3.12681358699682	15.2108782495723	11.110863017354	7.71229788573339
"DUOX1__pos"	2.22044604925031e-16	12.6655365764261	0.4931520221923	13.9207404687898	10.8991794660792
"CLDN1__pos"	4.81067504438085	2.22044604925031e-16	7.41340394951346	17.5625103668931	6.57436231451143
"DMBT1__pos"	2.22044604925031e-16	2.22044604925031e-16	5.12124241980732	24.9361271416311	2.22044604925031e-16
"TSPAN8__pos"	2.56166610519808	2.22044604925031e-16	0.497019005800515	14.4258213750427	18.9044068321761
"AMOTL2__pos"	2.22044604925031e-16	0.644157302394086	15.5208851104589	9.41457904529352	11.399578604201
"FOXO3__pos"	2.22044604925031e-16	0.919032396960402	18.4553160378505	8.68077344594743	10.3888830351025
"IPCEF1__pos"	1.88853428532857	2.9526198245122	16.1495497302596	0.991632271958336	17.0589472858321
"TACC2__pos"	2.22044604925031e-16	2.22044604925031e-16	11.5189703899263	22.6868019192078	2.55767144611634
"LIPE__pos"	1.36735913770847	13.2449839346923	4.54253471932809	1.63731738766925	13.1553048082765
"ITGB4__pos"	2.22044604925031e-16	8.49035210331546	3.3527585710925	15.3590494232205	12.6750280798756
"DLG3__pos"	2.688049869215	9.77390356456187	10.3054705614258	6.75376582247664	10.0614105204202
"CDH17__pos"	2.3994609679585	3.02866066547797	5.66857355485786	7.11706807979137	21.3197159597511
"KLF2__pos"	0.324570149417788	5.6048033434134	5.04735359898845	1.56985833243769	27.7790207257465
"RAB25__pos"	7.88910926862678	12.1350894244623	3.86619295015712	14.3133184371871	2.22044604925031e-16
"EPS8L1__pos"	0.298830546010243	6.06855835502641	9.44424698820638	11.6238978466429	9.79135972526846
"PARD3__pos"	0.169480594761615	2.39023848564863	10.0606855573688	18.803816160284	4.17954475629425
"NCCRP1__pos"	4.9586520509755	3.65929919014361	3.83979155157051	13.4701233854286	14.9952924048352
"PITX1__pos"	7.76348003580292	17.5108068592647	3.46124110117473	9.8547598001824	0.542042794997414
"CDS1__pos"	4.16280974726035	9.60223747477208	9.49270171679579	10.4132599660957	2.86318107615021
"TSPAN1__pos"	3.50573069191644	0.0309823580131207	4.37435803647527	19.7970017302613	8.02773709995255
"PACSIN3__pos"	2.22044604925031e-16	6.95094298533926	4.23612388089879	17.2534212723732	7.19386025691934
"GPA33__pos"	1.11307422126041	0.0258838621719631	8.13979568533724	6.00274979132317	27.3838537207101
"CYLD__pos"	2.22044604925031e-16	4.90001241914737	15.3539816058261	2.22044604925031e-16	18.0731042139078
"JAM3__pos"	1.30762624659741	2.24671106088933	16.4714917510849	3.71722860522511	5.90223240846774
"HES1__pos"	2.55350690296981	8.22760530262624	6.63606050604337	12.2189559496141	9.60488932177571
"CLEC4M__pos"	3.16297187748564	8.41112548823313	3.19465416084496	2.22044604925031e-16	26.2822789138762
"HSPC159__pos"	7.85017905647061	8.19176226801823	3.65073772723071	13.1082363244857	2.22044604925031e-16
"NPY1R__pos"	5.567149741849	0.42226314006723	6.65468389612302	1.26642531532778	24.5823062229417
"MUPCDH__pos"	2.22044604925031e-16	4.62615244206048	2.22044604925031e-16	14.2386714431574	9.31593137382136
"CADM4__pos"	4.23112073435625e-07	16.2285783056046	3.85663325127701	9.55714694614988	3.15389058105866
"HSPB7__pos"	1.54810123397941	2.22044604925031e-16	14.4921222736747	13.2095862786739	8.87527591364741
"MAN1C1__pos"	2.22044604925031e-16	1.64634874539927	19.81758008381	0.677925176128795	14.4115539319275
"ADAM33__pos"	0.255953964765028	4.57910122056816	1.9125910638776	6.82896332412315	27.1048192500125
"PCYOX1__pos"	2.73667239864408	2.22044604925031e-16	14.986041624296	12.214471453104	2.66575422450622
"TPD52L1__pos"	2.255545530475	0.197783983929747	9.46156537948162	20.3988025883685	1.04779202955668
"ETNK2__pos"	1.48582645491352	3.23693476269129	10.6060785956071	11.5554245370155	7.54389920174948
"PLEKHH2__pos"	2.22044604925031e-16	1.26343981483945	4.46251570665412	9.85807601071925	19.6395767838941
"FBXO27__pos"	1.91770629571878	0.395006009920341	12.7897987567341	6.31402559180826	17.7100676336767
"TM4SF1__pos"	0.562998951000969	2.22044604925031e-16	12.0524946212089	17.0123155628262	2.91382709346182
"ANXA2__pos"	4.03475778130892	2.22044604925031e-16	18.2789270492401	11.2640827569913	0.0712708035266357
"GPD1__pos"	2.96859534266965	5.58210043088872	8.50040671442999	7.79288399974292	15.3025274066274
"PIK3R6__pos"	2.22044604925031e-16	11.7243818558204	11.3274106276089	2.22044604925031e-16	18.3833653048658
"ABP1__pos"	0.41810551238588	2.22044604925031e-16	8.40244082509404	17.9039848641114	14.0225742302157
"KCNK6__pos"	2.22044604925031e-16	10.6352134491857	10.9750452163808	4.73475286501699	9.820708771626
"PBX1__pos"	0.0756885360149413	2.22044604925031e-16	15.9128817497208	11.3302571437775	8.56024484220238
"COL17A1__pos"	0.0616961866367942	2.22044604925031e-16	4.57295310037479	25.4924129441473	3.41406195871175
"CTNNBIP1__pos"	6.78804940028591	0.672493804279456	6.2420084610325	17.0339423960443	3.51164806412429
"SNX33__pos"	2.22044604925031e-16	1.39244118937515	20.3981027421535	6.14685728283413	12.5022670860929
"CALML5__pos"	4.88050937557518	2.22044604925031e-16	2.24519200335387	18.4273837295294	3.08095542327352
"DSG2__pos"	1.61059580320901	9.61731551346524	8.48071799415582	14.8871654393795	2.22044604925031e-16
"ACACB__pos"	2.22044604925031e-16	5.10624572031424	2.25252577530485	8.10960515643846	21.4549359826425
"TFF3__pos"	7.57391055694848	0.18892830710446	2.64994964581374	8.95528130228573	14.3962132918941
