"ID"	"State"	"InitialState"
"1"	"CTSP.ACY8"	"S01"	"IS01"
"2"	"CTSP.B02B"	"S01"	"IS01"
"3"	"DLBCL10519"	"S01"	"IS01"
"4"	"DLBCL10547"	"S01"	"IS01"
"5"	"DLBCL10554"	"S01"	"IS01"
"6"	"DLBCL10555"	"S01"	"IS01"
"7"	"DLBCL10782"	"S01"	"IS01"
"8"	"DLBCL10834"	"S01"	"IS01"
"9"	"DLBCL10835"	"S01"	"IS01"
"10"	"DLBCL10836"	"S01"	"IS01"
"11"	"DLBCL10837"	"S01"	"IS01"
"12"	"DLBCL10838"	"S01"	"IS01"
"13"	"DLBCL10839"	"S01"	"IS01"
"14"	"DLBCL10842"	"S01"	"IS01"
"15"	"DLBCL10843"	"S01"	"IS01"
"16"	"DLBCL10844"	"S01"	"IS01"
"17"	"DLBCL10845"	"S01"	"IS01"
"18"	"DLBCL10846"	"S01"	"IS01"
"19"	"DLBCL10848"	"S01"	"IS01"
"20"	"DLBCL10850"	"S01"	"IS01"
"21"	"DLBCL10852"	"S01"	"IS01"
"22"	"DLBCL10853"	"S01"	"IS01"
"23"	"DLBCL10854"	"S01"	"IS01"
"24"	"DLBCL10855"	"S01"	"IS01"
"25"	"DLBCL10856"	"S01"	"IS01"
"26"	"DLBCL10858"	"S01"	"IS01"
"27"	"DLBCL10859"	"S01"	"IS01"
"28"	"DLBCL10860"	"S01"	"IS01"
"29"	"DLBCL10862"	"S01"	"IS01"
"30"	"DLBCL10863"	"S01"	"IS01"
"31"	"DLBCL10864"	"S01"	"IS01"
"32"	"DLBCL10865"	"S01"	"IS01"
"33"	"DLBCL10868"	"S01"	"IS01"
"34"	"DLBCL10869"	"S01"	"IS01"
"35"	"DLBCL10870"	"S01"	"IS01"
"36"	"DLBCL10871"	"S01"	"IS01"
"37"	"DLBCL10872"	"S01"	"IS01"
"38"	"DLBCL10873"	"S01"	"IS01"
"39"	"DLBCL10874"	"S01"	"IS01"
"40"	"DLBCL10878"	"S01"	"IS01"
"41"	"DLBCL10879"	"S01"	"IS01"
"42"	"DLBCL10880"	"S01"	"IS01"
"43"	"DLBCL10883"	"S01"	"IS01"
"44"	"DLBCL10884"	"S01"	"IS01"
"45"	"DLBCL10885"	"S01"	"IS01"
"46"	"DLBCL10888"	"S01"	"IS01"
"47"	"DLBCL10889"	"S01"	"IS01"
"48"	"DLBCL10890"	"S01"	"IS01"
"49"	"DLBCL10891"	"S01"	"IS01"
"50"	"DLBCL10894"	"S01"	"IS01"
"51"	"DLBCL10895"	"S01"	"IS01"
"52"	"DLBCL10896"	"S01"	"IS01"
"53"	"DLBCL10897"	"S01"	"IS01"
"54"	"DLBCL10898"	"S01"	"IS01"
"55"	"DLBCL10899"	"S01"	"IS01"
"56"	"DLBCL10902"	"S01"	"IS01"
"57"	"DLBCL10903"	"S01"	"IS01"
"58"	"DLBCL10904"	"S01"	"IS01"
"59"	"DLBCL10905"	"S01"	"IS01"
"60"	"DLBCL10906"	"S01"	"IS01"
"61"	"DLBCL10908"	"S01"	"IS01"
"62"	"DLBCL10909"	"S01"	"IS01"
"63"	"DLBCL10910"	"S01"	"IS01"
"64"	"DLBCL10911"	"S01"	"IS01"
"65"	"DLBCL10912"	"S01"	"IS01"
"66"	"DLBCL10913"	"S01"	"IS01"
"67"	"DLBCL10915"	"S01"	"IS01"
"68"	"DLBCL10917"	"S01"	"IS01"
"69"	"DLBCL10918"	"S01"	"IS01"
"70"	"DLBCL10920"	"S01"	"IS01"
"71"	"DLBCL10921"	"S01"	"IS01"
"72"	"DLBCL10922"	"S01"	"IS01"
"73"	"DLBCL10923"	"S01"	"IS01"
"74"	"DLBCL10924"	"S01"	"IS01"
"75"	"DLBCL10941"	"S01"	"IS01"
"76"	"DLBCL10963"	"S01"	"IS01"
"77"	"DLBCL11429"	"S01"	"IS01"
"78"	"DLBCL11430"	"S01"	"IS01"
"79"	"DLBCL11431"	"S01"	"IS01"
"80"	"DLBCL11432"	"S01"	"IS01"
"81"	"DLBCL11433"	"S01"	"IS01"
"82"	"DLBCL11434"	"S01"	"IS01"
"83"	"DLBCL11436"	"S01"	"IS01"
"84"	"DLBCL11437"	"S01"	"IS01"
"85"	"DLBCL11454"	"S01"	"IS01"
"86"	"DLBCL11457"	"S01"	"IS01"
"87"	"DLBCL11458"	"S01"	"IS01"
"88"	"DLBCL11459"	"S01"	"IS01"
"89"	"DLBCL11460"	"S01"	"IS01"
"90"	"DLBCL11461"	"S01"	"IS01"
"91"	"DLBCL11462"	"S01"	"IS01"
"92"	"DLBCL11463"	"S01"	"IS01"
"93"	"DLBCL11464"	"S01"	"IS01"
"94"	"DLBCL11467"	"S01"	"IS01"
"95"	"DLBCL11468"	"S01"	"IS01"
"96"	"DLBCL11469"	"S01"	"IS01"
"97"	"DLBCL11470"	"S01"	"IS01"
"98"	"DLBCL11471"	"S01"	"IS01"
"99"	"DLBCL11472"	"S01"	"IS01"
"100"	"DLBCL11473"	"S01"	"IS01"
"101"	"DLBCL11474"	"S01"	"IS01"
"102"	"DLBCL11475"	"S01"	"IS01"
"103"	"DLBCL11476"	"S01"	"IS01"
"104"	"DLBCL11477"	"S01"	"IS01"
"105"	"DLBCL11478"	"S01"	"IS01"
"106"	"DLBCL11479"	"S01"	"IS01"
"107"	"DLBCL11480"	"S01"	"IS01"
"108"	"DLBCL11481"	"S01"	"IS01"
"109"	"DLBCL11483"	"S01"	"IS01"
"110"	"DLBCL11484"	"S01"	"IS01"
"111"	"DLBCL11497"	"S01"	"IS01"
"112"	"DLBCL11518"	"S01"	"IS01"
"113"	"DLBCL11519"	"S01"	"IS01"
"114"	"DLBCL11520"	"S01"	"IS01"
"115"	"DLBCL11532"	"S01"	"IS01"
"116"	"DLBCL11562"	"S01"	"IS01"
"117"	"DLBCL11651"	"S01"	"IS01"
"118"	"DLBCL11652"	"S01"	"IS01"
"119"	"DLBCL11658"	"S01"	"IS01"
"120"	"DLBCL11659"	"S01"	"IS01"
"121"	"DLBCL11675"	"S01"	"IS01"
