"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"FSD1"	"FSD1"	0.642529776622601	-0.419382863316239	-0.00359155013104523	-0.13930856649563	"IS01"	0.642529776622601
"CACNA2D4"	"CACNA2D4"	0.640348793562485	-0.544385787671471	0.536211995532273	-0.480863253020518	"IS01"	0.640348793562485
"C17orf55"	"C17orf55"	0.640341058660194	-0.518193785614299	0.513713802456617	-0.489406468246177	"IS01"	0.640341058660194
"PSORS1C2"	"PSORS1C2"	0.634373034306382	-0.367825944197663	-0.189690684480249	-0.0224659125132014	"IS01"	0.634373034306382
"LOC100289262"	"LOC100289262"	0.615250005839128	-0.686350337324612	-0.434320004253918	0.560033628637933	"IS01"	0.615250005839128
"FAM70B"	"FAM70B"	0.612146377505585	-0.391826637324579	0.550011755375771	-0.633102179002384	"IS01"	0.612146377505585
"FAM127B"	"FAM127B"	0.607850091900765	-0.642084806208223	0.559318502817852	-0.364580847369158	"IS01"	0.607850091900765
"PMFBP1"	"PMFBP1"	0.606133878409978	-0.886444555539388	0.12629427327162	0.288302460174703	"IS01"	0.606133878409978
"CNTNAP1"	"CNTNAP1"	0.587816246507278	-0.778856400400011	-0.309858887250708	0.575832166847895	"IS01"	0.587816246507278
"ZADH2"	"ZADH2"	0.583804837174053	-0.752682412318101	-0.165465018832553	0.422690412789531	"IS01"	0.583804837174053
"LOC152217"	"LOC152217"	0.577929303618737	-0.109568577667489	-0.688480834894145	0.19209265731247	"IS01"	0.577929303618737
"LOC157627"	"LOC157627"	0.574573855937529	-0.48527679496767	0.182075762610721	-0.16910846014996	"IS01"	0.574573855937529
"LOC100127989"	"LOC100127989"	0.572635263907854	-0.257600371211006	-0.00795275643314955	-0.246548600914217	"IS01"	0.572635263907854
"PTGDR"	"PTGDR"	0.554037055322463	-0.4048335206049	0.190088614343467	-0.244749810945767	"IS01"	0.554037055322463
"INHBC"	"INHBC"	0.548804269290854	-0.528094861123528	-0.209639588493781	0.24981868134998	"IS01"	0.548804269290854
"CGB1"	"CGB1"	0.548594620678793	-0.350512245212738	-0.0174730250713636	-0.114374881318976	"IS01"	0.548594620678793
"NR1D1"	"NR1D1"	0.546611747865718	-0.942104386713254	0.295040744424705	0.254517870067403	"IS01"	0.546611747865718
"LOC100288120"	"LOC100288120"	0.545863288807677	-0.529063580481814	0.221107146527774	-0.129282397181221	"IS01"	0.545863288807677
"LOC442609"	"LOC442609"	0.542705263555529	-0.45578399184724	-0.145265103588361	0.119466563808513	"IS01"	0.542705263555529
"C10orf105"	"C10orf105"	0.540849342902557	-0.569859502487805	0.350216153531624	-0.194903316082419	"IS01"	0.540849342902557
"FLJ22184"	"FLJ22184"	0.53386599071825	-0.580819888591287	0.277482047977104	-0.111784021017706	"IS01"	0.53386599071825
"KCTD19"	"KCTD19"	0.531388663564981	-0.401319538481989	-0.389787476931008	0.288022760450362	"IS01"	0.531388663564981
"ATXN7L1"	"ATXN7L1"	0.530248220723578	-0.818559062561243	0.51603372410324	-0.0613233834270165	"IS01"	0.530248220723578
"HAVCR1"	"HAVCR1"	0.527691450502689	-0.458804981482856	0.0693740251738909	-0.0540271634233397	"IS01"	0.527691450502689
"BMP8B"	"BMP8B"	0.524789725199381	-0.899529650984135	0.369516502110604	0.16227261782828	"IS01"	0.524789725199381
"ZNF57"	"ZNF57"	0.52410129606783	-0.217481454616571	0.161181556492453	-0.395332704779362	"IS01"	0.52410129606783
"LOC727768"	"LOC727768"	0.522918947861255	-0.295589395659599	0.103381005414656	-0.257710185520933	"IS01"	0.522918947861255
"MLANA"	"MLANA"	0.516426220133247	-1.06419448429654	0.245214151829481	0.460060215645968	"IS01"	0.516426220133247
"PRR19"	"PRR19"	0.513777049407102	-0.552613844975582	-0.0574651429048767	0.173961804081568	"IS01"	0.513777049407102
"DCLK2"	"DCLK2"	0.51321592894332	-0.643355877126037	0.155666631098236	0.0839373267187398	"IS01"	0.51321592894332
"FLJ46552"	"FLJ46552"	0.508392580712225	-0.415585927517657	-0.259343637211755	0.209079361374028	"IS01"	0.508392580712225
"SLC38A5"	"SLC38A5"	0.506568235146218	-0.632546699544183	-0.0780966282367368	0.28615712198522	"IS01"	0.506568235146218
"LOC100130522"	"LOC100130522"	0.506019728992982	-0.39763571534921	-0.263625614050102	0.195534178226565	"IS01"	0.506019728992982
"SHD"	"SHD"	0.502790216585622	-0.367965632209582	0.455195547822244	-0.472770972920261	"IS01"	0.502790216585622
"C16orf5"	"C16orf5"	0.498020213560239	-0.735429821818541	0.293898213037144	0.0756029075243558	"IS01"	0.498020213560239
"RAGE"	"RAGE"	0.49562077553342	-0.509167716349257	0.0446055761883726	0.0528158419870366	"IS01"	0.49562077553342
"OXTR"	"OXTR"	0.486278668697175	-0.838713443424077	0.00876302708577681	0.452605019215462	"IS01"	0.486278668697175
"LOC100289457"	"LOC100289457"	0.485156016148695	-0.452045024039898	-0.0416762955609418	0.0770155772960906	"IS01"	0.485156016148695
"LOC100288480"	"LOC100288480"	0.484909583827635	-0.165952949398956	-0.213467817783558	-0.0818889489548462	"IS01"	0.484909583827635
"FAM59B"	"FAM59B"	0.4803350983596	-0.809847907605173	0.159232481703295	0.292931868468476	"IS01"	0.4803350983596
"C11orf9"	"C11orf9"	0.480127291434721	-0.670361953898787	0.160609559871521	0.139860061453029	"IS01"	0.480127291434721
"OXCT2"	"OXCT2"	0.479741028383029	-0.410912172233458	0.0612484388056544	-0.0542587111409331	"IS01"	0.479741028383029
"C21orf136"	"C21orf136"	0.479546327106806	-0.379451979319266	0.183670566328648	-0.197193170672008	"IS01"	0.479546327106806
"CD320"	"CD320"	0.474583804697553	-0.439401059565118	-0.135214398084691	0.156248266968467	"IS01"	0.474583804697553
"RGR"	"RGR"	0.469534811654029	-0.209554122070224	0.134035174977626	-0.328918892757393	"IS01"	0.469534811654029
"CYP2C9"	"CYP2C9"	0.466706494539604	-0.203227442183893	0.146897514733805	-0.344609221737245	"IS01"	0.466706494539604
"HIST1H2BM"	"HIST1H2BM"	0.465326155418896	-0.207602905033805	-0.417101032645529	0.162800813063048	"IS01"	0.465326155418896
"RALGDS"	"RALGDS"	0.459104437959179	-0.516449269711772	0.26994102435074	-0.105475029687836	"IS01"	0.459104437959179
"HPD"	"HPD"	0.456133671505778	-0.198341555339766	0.305449013734958	-0.481008353567957	"IS01"	0.456133671505778
"PGA5"	"PGA5"	0.454520607708614	-0.275372962021938	-0.00228389794456283	-0.121986132320714	"IS01"	0.454520607708614
"CCDC29"	"CCDC29"	0.454178951515112	-0.418074571178618	-0.154632648748763	0.169306091679325	"IS01"	0.454178951515112
"NMB"	"NMB"	0.441719171253974	-0.0303085528376367	-0.251871781339683	-0.155297958990295	"IS01"	0.441719171253974
"LOC100289439"	"LOC100289439"	0.431870157289478	-0.844005265774753	0.215086321130221	0.32574338391423	"IS01"	0.431870157289478
"LOC100288180"	"LOC100288180"	0.429169545590104	-0.645260508018359	0.40714649855887	-0.0590979715159316	"IS01"	0.429169545590104
"LOC100288406"	"LOC100288406"	0.423477585408117	-0.369572983640607	-0.12609710633723	0.119724460895541	"IS01"	0.423477585408117
"TUBB4"	"TUBB4"	0.422253157153857	-0.69157997660075	0.147221610897896	0.228899326911589	"IS01"	0.422253157153857
"TXNDC11"	"TXNDC11"	0.421693806623733	-0.274768793217191	-0.10433077116312	-0.00129737057892728	"IS01"	0.421693806623733
"LOC100133076"	"LOC100133076"	0.412597730376794	-0.222286328454486	0.0639281035808497	-0.199584721353976	"IS01"	0.412597730376794
"LOC100288165"	"LOC100288165"	0.411947862073469	-0.280406780239289	-0.2787646590878	0.169002098074993	"IS01"	0.411947862073469
"FKBP11"	"FKBP11"	0.405136745574925	-0.182653245274934	-0.234644159846655	0.0295859712996806	"IS01"	0.405136745574925
"PRHOXNB"	"PRHOXNB"	0.399655800343273	-0.319276369808937	0.296815193885967	-0.288805517665633	"IS01"	0.399655800343273
"NR4A1"	"NR4A1"	0.399181797167147	-0.522729629182077	0.253123183602583	-0.027757359053336	"IS01"	0.399181797167147
"KISS1R"	"KISS1R"	0.391674132463065	-0.333277963019876	0.125501661508836	-0.113809858265346	"IS01"	0.391674132463065
"LOC100287347"	"LOC100287347"	0.388521756693696	-0.658496591985222	0.173250149180566	0.201180038463099	"IS01"	0.388521756693696
"KDM5D"	"KDM5D"	0.385241772980109	-0.410723029378784	0.123084869119427	-0.0212423823262418	"IS01"	0.385241772980109
"CLNK"	"CLNK"	0.382148085433612	-0.244633880615475	-0.00120297777779893	-0.0889121008448907	"IS01"	0.382148085433612
"LOC286467"	"LOC286467"	0.379212011786033	-0.444135766775301	-0.0129632836061406	0.141741810840989	"IS01"	0.379212011786033
"MPP2"	"MPP2"	0.37878385414353	-0.656076809588352	0.354524919740432	0.0464905245124117	"IS01"	0.37878385414353
"LOC645781"	"LOC645781"	0.378552274140838	-0.497552186908467	0.0131321075017312	0.177385290630896	"IS01"	0.378552274140838
"KPTN"	"KPTN"	0.37844850653452	-0.287812521349716	-0.336964180266797	0.260072410058475	"IS01"	0.37844850653452
"FAM22F"	"FAM22F"	0.37269665536644	-0.328235226337563	-0.191556779552989	0.180245268744573	"IS01"	0.37269665536644
"CCDC144NL"	"CCDC144NL"	0.368904722609649	-0.224136115515423	-0.124741519731261	0.0109208091661587	"IS01"	0.368904722609649
"HSP90B1"	"HSP90B1"	0.368438050829327	-0.747805356337528	0.141147943419816	0.345807200897002	"IS01"	0.368438050829327
"KCTD10"	"KCTD10"	0.366882594609167	-0.41020283414751	-0.104348209028308	0.197495111179366	"IS01"	0.366882594609167
"DMBX1"	"DMBX1"	0.361967670573882	-0.193619162444037	0.0981728945670595	-0.214023404333217	"IS01"	0.361967670573882
"USF1"	"USF1"	0.36155823160662	-0.259303083777133	-0.154721210293102	0.0827590318539235	"IS01"	0.36155823160662
"ABCB9"	"ABCB9"	0.358037760616376	-0.442481527323594	0.168065999119046	-0.00122217548217766	"IS01"	0.358037760616376
"LOC339788"	"LOC339788"	0.354719285230054	-0.100793096647219	-0.0199528384803572	-0.203435677208216	"IS01"	0.354719285230054
"CCR7"	"CCR7"	0.352043620186781	-0.510464051650139	0.179409949971099	0.0683897634678334	"IS01"	0.352043620186781
"FAM23A"	"FAM23A"	0.350092092183796	-0.171086372413759	0.170147422941779	-0.291481669362933	"IS01"	0.350092092183796
"LOC100288709"	"LOC100288709"	0.348673242896846	-0.21922682911835	0.137180939523387	-0.208379039866808	"IS01"	0.348673242896846
"SAC3D1"	"SAC3D1"	0.343406687540126	-0.117895995298009	-0.278764605807603	0.0558283917911269	"IS01"	0.343406687540126
"PEX16"	"PEX16"	0.334124894377183	-0.102014740616784	-0.117437175543937	-0.0962282789222713	"IS01"	0.334124894377183
"ZFP57"	"ZFP57"	0.334094177098055	-0.200640466585475	0.265263858958759	-0.328888806242108	"IS01"	0.334094177098055
"KIF5A"	"KIF5A"	0.329728508177409	-0.650033507998756	0.235537591803759	0.191454476450898	"IS01"	0.329728508177409
"RRN3"	"RRN3"	0.324170917442354	0.150776758586635	-0.118804585886763	-0.361269541504726	"IS01"	0.324170917442354
"HCRTR1"	"HCRTR1"	0.319197602514665	-0.295615493452257	0.0243345418823467	0.00270550952330835	"IS01"	0.319197602514665
"LOC100288336"	"LOC100288336"	0.317784281781413	-0.358026279088583	-0.248249705302587	0.314360108904483	"IS01"	0.317784281781413
"TMPRSS6"	"TMPRSS6"	0.314198379725034	-0.0666639334637351	-0.445564469554194	0.175515693645264	"IS01"	0.314198379725034
"TLX2"	"TLX2"	0.292647488570193	-0.369453254224631	-0.0470499545318286	0.171422791566039	"IS01"	0.292647488570193
"F12"	"F12"	0.290888971294939	-0.224781008067069	0.264671525975424	-0.261727927431739	"IS01"	0.290888971294939
"FAM149A"	"FAM149A"	0.288951882365696	-0.31408055811735	0.20217235019932	-0.107025319353006	"IS01"	0.288951882365696
"LOC730066"	"LOC730066"	0.288070736077627	-0.0597272731018577	-0.118260374427835	-0.0986108716545398	"IS01"	0.288070736077627
"ACSL5"	"ACSL5"	0.28421084843528	-0.482054683717902	0.06422104700056	0.203121717370131	"IS01"	0.28421084843528
"HIST1H2BH"	"HIST1H2BH"	0.28072633133775	-0.179968887106813	0.234196485159267	-0.27399954814832	"IS01"	0.28072633133775
"IL22"	"IL22"	0.273993012182991	-0.287749053117945	0.169411480863056	-0.0926448495322086	"IS01"	0.273993012182991
"LOC100288761"	"LOC100288761"	0.271700841665223	-0.405271252411688	0.0348204260755063	0.157236502660125	"IS01"	0.271700841665223
"ANKRD20A4"	"ANKRD20A4"	0.269809208509355	-0.349450764994775	-0.0312653199763934	0.156902031871258	"IS01"	0.269809208509355
"LOC401010"	"LOC401010"	0.247278458369933	-0.422323016885308	0.00533665239826001	0.224823970427494	"IS01"	0.247278458369933
"C21orf81"	"C21orf81"	0.246231824298736	-0.403912199882613	-0.0253225071378019	0.23298638554655	"IS01"	0.246231824298736
"IL22RA1"	"IL22RA1"	0.237349934417685	-0.336840475603074	0.0849875218456888	0.0701088430596002	"IS01"	0.237349934417685
"SUDS3"	"SUDS3"	0.226966768665106	-0.323509392513854	0.163360134388534	-0.00439963111419685	"IS01"	0.226966768665106
"FOXJ1"	"FOXJ1"	0.226813418485937	-0.343204830238593	0.145616389385784	0.0329846436506118	"IS01"	0.226813418485937
"LENG1"	"LENG1"	0.211609717815325	-0.258345538386771	0.151376368903368	-0.0504446531825911	"IS01"	0.211609717815325
"DCP1A"	"DCP1A"	0.204369246840166	-0.138647386466167	-0.114117982548504	0.0618444233598076	"IS01"	0.204369246840166
"LOC344875"	"LOC344875"	0.201880643727072	-0.286904849623108	-0.0537547464251484	0.172111171701235	"IS01"	0.201880643727072
"BRDT"	"BRDT"	0.186812315223049	0.0077754798867208	0.0668163656182188	-0.242210807679162	"IS01"	0.186812315223049
"FLJ41941"	"FLJ41941"	0.185609759656023	-0.175392392129873	-0.114998157386871	0.120186496739176	"IS01"	0.185609759656023
"PRDM13"	"PRDM13"	0.18301054268469	-0.179174020210206	-0.0257863905139367	0.0474316268297338	"IS01"	0.18301054268469
"UPK3A"	"UPK3A"	0.182544824254788	-0.0540291139354555	-0.113074048652602	-0.0109512264605926	"IS01"	0.182544824254788
"PEF1"	"PEF1"	0.165524948389291	-0.1299527037673	0.165029058181461	-0.159522703009481	"IS01"	0.165524948389291
"MS4A15"	"MS4A15"	0.164060678497391	-0.179799492772914	0.0308272766674104	0.015472850194587	"IS01"	0.164060678497391
"HLF"	"HLF"	0.160983068095644	-0.267617615599017	0.0572407692016704	0.0905883488606923	"IS01"	0.160983068095644
"ETF1"	"ETF1"	0.157824478580312	-0.0125341386924139	0.136946569715286	-0.255360948410337	"IS01"	0.157824478580312
"JMJD4"	"JMJD4"	0.152680263827132	0.076126890049507	-0.398090185725947	0.128405753186147	"IS01"	0.152680263827132
"INPP5J"	"INPP5J"	0.147728028654563	-0.25522379240066	0.0438457783323606	0.101356184555229	"IS01"	0.147728028654563
"LOC100287921"	"LOC100287921"	0.14078109707441	-0.310453332636245	0.13579487017093	0.0863044341691788	"IS01"	0.14078109707441
"ZNF556"	"ZNF556"	0.139260361715648	-0.0805814286776036	-0.138621442628795	0.0810956672024006	"IS01"	0.139260361715648
"GGCX"	"GGCX"	0.136015799019521	-0.184558217910018	0.080738647398704	0.00246504605217106	"IS01"	0.136015799019521
"NGEF"	"NGEF"	0.124222749723502	-0.233084929181898	0.120734022787379	0.0308126776446031	"IS01"	0.124222749723502
"LOC100130935"	"LOC100130935"	0.116705760391003	-0.104398275691688	0.0121493862703208	-0.00591878183543551	"IS01"	0.116705760391003
"SURF2"	"SURF2"	0.0970134807396398	0.0289792203081904	-0.220064320695216	0.0734961385847242	"IS01"	0.0970134807396398
"SFXN1"	"SFXN1"	0.089520057439244	-0.0306566851936823	0.0765350460078154	-0.118161395311902	"IS01"	0.089520057439244
"PRSS21"	"PRSS21"	0.0801866685022983	-0.0347418030064927	0.0219399955152563	-0.0564673537302789	"IS01"	0.0801866685022983
"UFSP2"	"UFSP2"	0.0743641773989107	-0.0255914673586232	-0.0227596325296504	-0.0212729396215148	"IS01"	0.0743641773989107
"ZC3H7B"	"ZC3H7B"	-0.476847814449374	1.58125717077812	-0.491252214969986	-0.841892405719569	"IS02"	1.58125717077812
"EP400"	"EP400"	-0.776466004466486	1.52223137283968	-0.216034753748392	-0.742585612110761	"IS02"	1.52223137283968
"UBN1"	"UBN1"	-0.532624348676896	1.46374416442366	-0.388490655029553	-0.753096065944086	"IS02"	1.46374416442366
"ZDHHC7"	"ZDHHC7"	-0.806641552058819	1.45959752911359	-0.777631916968651	-0.146934953760947	"IS02"	1.45959752911359
"SP2"	"SP2"	-0.565281353091991	1.44877090755733	-0.440949228678748	-0.659666445565989	"IS02"	1.44877090755733
"SLTM"	"SLTM"	-0.851309593655644	1.42783012609412	0.100843194911023	-0.851520734948514	"IS02"	1.42783012609412
"TRRAP"	"TRRAP"	-0.494989488710026	1.41909047227734	-0.381955237054103	-0.745354767507941	"IS02"	1.41909047227734
"INTS1"	"INTS1"	-0.731218727831038	1.41316052327547	-0.325435790508236	-0.56867409124593	"IS02"	1.41316052327547
"HUWE1"	"HUWE1"	-0.557393073408913	1.40134851633646	-0.312819039192864	-0.729235195194826	"IS02"	1.40134851633646
"NSD1"	"NSD1"	-0.381753822122304	1.38098256359652	-0.49042014107782	-0.713075453545777	"IS02"	1.38098256359652
"BAT2D1"	"BAT2D1"	-0.364810372372495	1.37707594474583	-0.31436124663629	-0.881132676699498	"IS02"	1.37707594474583
"ULK1"	"ULK1"	-1.11465817451595	1.37554309660398	-0.539030934410108	0.0200404602742621	"IS02"	1.37554309660398
"TBC1D9B"	"TBC1D9B"	-0.743148644913102	1.37448460836204	-0.209076813715194	-0.618817764767462	"IS02"	1.37448460836204
"ADD1"	"ADD1"	-0.514209726679733	1.36791302705625	-0.680608449652394	-0.406153181326349	"IS02"	1.36791302705625
"INO80"	"INO80"	-0.566053965355346	1.35992702899639	-0.440324808848271	-0.562659417674572	"IS02"	1.35992702899639
"C22orf23"	"C22orf23"	-0.738258767178206	1.35747083786805	-0.558805191550226	-0.293953572540538	"IS02"	1.35747083786805
"UBE3B"	"UBE3B"	-0.513048987316361	1.35172822226587	-0.466891521806923	-0.579573135007763	"IS02"	1.35172822226587
"HMGXB3"	"HMGXB3"	-0.844415094886391	1.35035239993423	-0.0410721006993365	-0.647351075397541	"IS02"	1.35035239993423
"SMURF1"	"SMURF1"	-0.795570274916995	1.34537941388904	-0.385213774517345	-0.381598165444761	"IS02"	1.34537941388904
"LARP1"	"LARP1"	-0.389192050056262	1.34412806666883	-0.0368684894318135	-1.06913539308752	"IS02"	1.34412806666883
"HERC1"	"HERC1"	-0.558722803697109	1.33531905593136	-0.578981244162455	-0.419422915411957	"IS02"	1.33531905593136
"MYST2"	"MYST2"	-0.27427074280097	1.33325180378043	-0.558029278399087	-0.701256276977762	"IS02"	1.33325180378043
"MINK1"	"MINK1"	-0.714696221399814	1.33005723368605	-0.747404577980566	-0.118411117256263	"IS02"	1.33005723368605
"VPS13D"	"VPS13D"	-0.585921615918703	1.32776216755113	-0.377240810920557	-0.565134949129694	"IS02"	1.32776216755113
"POLR2A"	"POLR2A"	-0.414075446482781	1.31448118230706	-0.530700530840003	-0.574617948743696	"IS02"	1.31448118230706
"FBXL19"	"FBXL19"	-0.437302273559556	1.30993234374943	-0.463611775348747	-0.607620340596465	"IS02"	1.30993234374943
"CNNM3"	"CNNM3"	-0.61461140852318	1.30279040597492	-0.492712393349349	-0.408495327185539	"IS02"	1.30279040597492
"SMARCA4"	"SMARCA4"	-0.509428186678122	1.3002669995072	-0.56065483197729	-0.443510193506088	"IS02"	1.3002669995072
"CHD4"	"CHD4"	-0.21430059113106	1.28766355821061	-0.257819004885808	-0.974395469299778	"IS02"	1.28766355821061
"C17orf63"	"C17orf63"	-0.578202773616385	1.27874949407903	-0.489953427806146	-0.418720898924633	"IS02"	1.27874949407903
"KIAA0892"	"KIAA0892"	-1.05266936348284	1.2772364004647	-0.108097511390969	-0.313721888321821	"IS02"	1.2772364004647
"SMARCC2"	"SMARCC2"	-0.554034110512911	1.26599438762309	-0.446457613452112	-0.466037339172614	"IS02"	1.26599438762309
"PPP1R10"	"PPP1R10"	-0.906001252613655	1.25816411297223	-0.15361205215419	-0.38935031577714	"IS02"	1.25816411297223
"RTEL1"	"RTEL1"	-1.047911327112	1.25670137519404	-0.116515973343873	-0.288295431838765	"IS02"	1.25670137519404
"GGA3"	"GGA3"	-0.996461067221769	1.25415805421163	0.0115144667598106	-0.447348090395683	"IS02"	1.25415805421163
"ZDHHC8"	"ZDHHC8"	-1.02230317998239	1.25329289398186	0.00462118011524653	-0.416160551107881	"IS02"	1.25329289398186
"TUBGCP2"	"TUBGCP2"	-0.789729539803997	1.25148114836327	-0.24280561857011	-0.41128876299736	"IS02"	1.25148114836327
"AGPAT6"	"AGPAT6"	-0.450617211037421	1.23806986162802	-0.670795655001691	-0.332692235617461	"IS02"	1.23806986162802
"TAF6"	"TAF6"	-0.570690058083748	1.23301884242521	-0.26830424139183	-0.5729145715732	"IS02"	1.23301884242521
"ATXN2"	"ATXN2"	-0.529458670482081	1.23265450293298	0.01867235818245	-0.866096942181012	"IS02"	1.23265450293298
"POM121"	"POM121"	-0.268296280362588	1.21478485297127	-0.170115830124765	-0.922527312802706	"IS02"	1.21478485297127
"ZSCAN29"	"ZSCAN29"	-0.750565978500805	1.21261540727216	0.166202339035232	-0.769051046724145	"IS02"	1.21261540727216
"ZFYVE1"	"ZFYVE1"	-0.353800802426065	1.21200643397261	-0.710235945677185	-0.359576188456267	"IS02"	1.21200643397261
"UBAP2L"	"UBAP2L"	-0.282369248941909	1.20891367680064	-0.21404931308457	-0.863940615112059	"IS02"	1.20891367680064
"TFIP11"	"TFIP11"	-0.406241373082294	1.20572503965919	-0.373483920706845	-0.603137125344892	"IS02"	1.20572503965919
"SRGAP2"	"SRGAP2"	-0.63906879415532	1.19594203887113	-0.387221094241666	-0.362978399621619	"IS02"	1.19594203887113
"TET3"	"TET3"	-0.492545090660727	1.19443031964529	-0.450291462512702	-0.442007505155394	"IS02"	1.19443031964529
"MOGS"	"MOGS"	-0.585369398131068	1.18943326855283	-0.293186488508438	-0.489587892162527	"IS02"	1.18943326855283
"TBC1D25"	"TBC1D25"	-0.982270851474245	1.18269491135622	-0.244448324442541	-0.155163367849606	"IS02"	1.18269491135622
"BPTF"	"BPTF"	-0.152899011012803	1.18029580609445	-0.295203772229353	-0.881433264127334	"IS02"	1.18029580609445
"ZNF500"	"ZNF500"	-0.41180094929841	1.17697033525994	-0.344481040451718	-0.592387073634133	"IS02"	1.17697033525994
"PHF8"	"PHF8"	-0.586168532540322	1.17191977565274	-0.0668499023116504	-0.67094845790248	"IS02"	1.17191977565274
"PRKCSH"	"PRKCSH"	-0.430422693318274	1.17165214748889	-0.445933591557752	-0.47902789273291	"IS02"	1.17165214748889
"CMIP"	"CMIP"	-0.251145256886135	1.16641181156167	-0.784337023331531	-0.339809335438867	"IS02"	1.16641181156167
"TNKS1BP1"	"TNKS1BP1"	-0.462984790948902	1.16508663729658	-0.394580970219647	-0.487131792710393	"IS02"	1.16508663729658
"MGAT4B"	"MGAT4B"	-0.851062380909007	1.16042972799542	-0.423682740820157	-0.09401697431115	"IS02"	1.16042972799542
"DNMT1"	"DNMT1"	-0.298693509059922	1.15189671527772	-0.291240360240426	-0.717939820854954	"IS02"	1.15189671527772
"CCDC97"	"CCDC97"	-0.40083007840557	1.1499537303282	-0.362786726405304	-0.556904666805842	"IS02"	1.1499537303282
"SLC36A1"	"SLC36A1"	-0.537026244371779	1.14911868721093	-0.731464677499986	-0.101163656686375	"IS02"	1.14911868721093
"ZC3HAV1"	"ZC3HAV1"	-0.417359055390921	1.1450535441872	-0.137293049086924	-0.736584914600391	"IS02"	1.1450535441872
"NDST2"	"NDST2"	-0.646431111192596	1.14460342339863	-0.330606159901629	-0.350474233968643	"IS02"	1.14460342339863
"FLYWCH1"	"FLYWCH1"	-0.600351387505147	1.13985399624794	-0.560198886233634	-0.184209956861948	"IS02"	1.13985399624794
"XPO5"	"XPO5"	-0.448018135283066	1.13664980671757	0.0742054162600898	-0.886818772648117	"IS02"	1.13664980671757
"TECPR1"	"TECPR1"	-0.609199705260554	1.13645775816504	-0.440247590752978	-0.27887814028988	"IS02"	1.13645775816504
"POM121C"	"POM121C"	-0.39659546494461	1.13593717015581	-0.223950580179821	-0.668993283357479	"IS02"	1.13593717015581
"VPS13B"	"VPS13B"	-0.368296915327743	1.13317280272809	-0.287181713746581	-0.636181666090234	"IS02"	1.13317280272809
"SIN3A"	"SIN3A"	-0.140921706482549	1.13221007178621	-0.293152334740903	-0.84202041878189	"IS02"	1.13221007178621
"PIP4K2B"	"PIP4K2B"	-0.507992381838358	1.12722604339043	-0.453025264337065	-0.351907742152206	"IS02"	1.12722604339043
"EIF2C1"	"EIF2C1"	-0.0996333586454403	1.12476590111698	-0.673988808477571	-0.533902950297316	"IS02"	1.12476590111698
"KCTD2"	"KCTD2"	-0.654686822900643	1.12223300327507	-0.396651126171032	-0.259676571960991	"IS02"	1.12223300327507
"PI4KB"	"PI4KB"	-0.824598778246867	1.1208813305607	-0.15131925843278	-0.317716327112481	"IS02"	1.1208813305607
"LOC100289466"	"LOC100289466"	-0.866252355114687	1.1182846238572	-0.234622833068427	-0.201962459701343	"IS02"	1.1182846238572
"ZNF212"	"ZNF212"	-0.612760750847762	1.112362846575	-0.0408209687629129	-0.604351441296716	"IS02"	1.112362846575
"DIP2B"	"DIP2B"	-0.23631304076396	1.11151492927895	-0.513894482066348	-0.534216182172793	"IS02"	1.11151492927895
"MAP4"	"MAP4"	-0.437137655368275	1.11147683577638	-0.603330573152217	-0.267255153900961	"IS02"	1.11147683577638
"CUL9"	"CUL9"	-0.992760536418847	1.10996395665249	0.0308792388153723	-0.310841843825228	"IS02"	1.10996395665249
"COG7"	"COG7"	-0.733704484894262	1.09922777235042	-0.299157079921702	-0.247523046629236	"IS02"	1.09922777235042
"UPF2"	"UPF2"	-0.558788363063283	1.09892760480789	-0.326415923739209	-0.386203460302052	"IS02"	1.09892760480789
"KIAA0495"	"KIAA0495"	-0.826804717176935	1.0987579226643	-0.16545534906221	-0.27897690882215	"IS02"	1.0987579226643
"ATP8B2"	"ATP8B2"	-0.510615609404845	1.09405647507904	-0.827055231029684	0.0191803169863017	"IS02"	1.09405647507904
"ZNF408"	"ZNF408"	-0.770181329320217	1.08615878322423	-0.171720378693526	-0.312517724666456	"IS02"	1.08615878322423
"BAZ1B"	"BAZ1B"	-0.421774757878825	1.08611911506097	-0.334506324009752	-0.49291680806543	"IS02"	1.08611911506097
"USP7"	"USP7"	-0.334079030020527	1.08482516039942	-0.277564278394802	-0.623964737266456	"IS02"	1.08482516039942
"FAM40A"	"FAM40A"	-0.804662000981995	1.08147859074063	-0.137123065748693	-0.305991941358254	"IS02"	1.08147859074063
"MGA"	"MGA"	-0.211923867750953	1.0803996429984	-0.147033476689527	-0.849173034095659	"IS02"	1.0803996429984
"ABCC1"	"ABCC1"	-0.624812181975468	1.07864547992908	-0.344691218417819	-0.286234242100571	"IS02"	1.07864547992908
"STARD3"	"STARD3"	-0.530834921188127	1.07549178133139	-0.638174938194774	-0.109614900409597	"IS02"	1.07549178133139
"IQSEC1"	"IQSEC1"	-0.374309698419054	1.07355318422661	-0.479611699671121	-0.394528220799344	"IS02"	1.07355318422661
"CYTSA"	"CYTSA"	-0.319084802125497	1.07048388137447	-0.34857486156401	-0.55920265549352	"IS02"	1.07048388137447
"ZBED4"	"ZBED4"	0.0235623350307945	1.06950756237976	-0.148851750667022	-1.0554492859024	"IS02"	1.06950756237976
