"V1"	"CTSP.ACY5"
"RNF207"	"RNF207"	0.0263073481874362
"LOC100287247"	"LOC100287247"	-0.78221680855679
"JUN"	"JUN"	1.73888589418158
"CROCC"	"CROCC"	-0.391611215423507
"ITIH4"	"ITIH4"	-0.404652276630183
"KIF21A"	"KIF21A"	2.51982397024413
"PTGDR"	"PTGDR"	-0.00450834714364613
"ABCB9"	"ABCB9"	-0.633460897357619
"NOS3"	"NOS3"	0.440936989566981
"RIN3"	"RIN3"	-0.124219402015718
"LILRA6"	"LILRA6"	0.753646204231024
"CBS"	"CBS"	-0.548756384587818
"TBX21"	"TBX21"	-0.310098568905615
"IRF7"	"IRF7"	-0.700149570395271
"USP31"	"USP31"	0.321777413353866
"SLC35E4"	"SLC35E4"	1.67296206754976
"ALDH1L2"	"ALDH1L2"	1.76021529306508
"PSME2"	"PSME2"	-0.411265455251095
"HOXB4"	"HOXB4"	1.04731288046329
"CLIP1"	"CLIP1"	-0.379963936313106
"ZIC2"	"ZIC2"	-0.138070944493433
"GLIS3"	"GLIS3"	0.891718067542921
"C16orf5"	"C16orf5"	-0.703895726775175
"TRAF6"	"TRAF6"	-0.286778080964204
"CLNK"	"CLNK"	-0.99350903348078
"LOC100287062"	"LOC100287062"	-0.0717091290754551
"CAMKK1"	"CAMKK1"	0.426540930179082
"PDZK1"	"PDZK1"	-0.225282561311768
"LOXL3"	"LOXL3"	-0.422124065890875
"ARVCF"	"ARVCF"	0.102292021071157
"UTP14A"	"UTP14A"	-0.814156914660707
"PACSIN2"	"PACSIN2"	-0.480450201665612
"LILRA1"	"LILRA1"	0.0929570651986102
"ERN1"	"ERN1"	-0.747325792532866
"CSTF3"	"CSTF3"	-0.148893138726062
"TTBK1"	"TTBK1"	-0.0772234563045539
"TECPR1"	"TECPR1"	0.662804817468805
"ECHDC2"	"ECHDC2"	0.271728773782398
"OSBP2"	"OSBP2"	-0.569064812959392
"RUFY4"	"RUFY4"	-0.18169402620801
"ARID3A"	"ARID3A"	0.500987412172774
"ACSL5"	"ACSL5"	-0.851863624062109
"RAPSN"	"RAPSN"	0.123275752159602
"GPR162"	"GPR162"	1.74687015660877
"PTPRJ"	"PTPRJ"	-0.201145389410999
"IL22RA1"	"IL22RA1"	-0.265652886572872
"ENTPD1"	"ENTPD1"	0.55048064610196
"ANKRD9"	"ANKRD9"	0.27370397301777
"WDR21B"	"WDR21B"	0.00999460778431445
"SIL1"	"SIL1"	-0.677818865868555
"SAC3D1"	"SAC3D1"	-1.54604460800655
"AGPAT4"	"AGPAT4"	1.06960936522217
"PDXK"	"PDXK"	0.86683544005385
"XPO5"	"XPO5"	1.01385206649648
"HAVCR1"	"HAVCR1"	-0.301700701934577
"WNT10B"	"WNT10B"	-0.22253107182721
"LOC100288432"	"LOC100288432"	-0.16254242071537
"F12"	"F12"	2.13227468431853
"FLJ20674"	"FLJ20674"	0.115174268396922
"TMPRSS6"	"TMPRSS6"	-0.632268658467172
"SLC45A1"	"SLC45A1"	-0.00687873070841084
"MAP3K6"	"MAP3K6"	0.40976991753504
"KIF1B"	"KIF1B"	0.227853075289968
"DEAF1"	"DEAF1"	-0.704913909085575
"DHRS11"	"DHRS11"	-0.748484409727406
"RCOR2"	"RCOR2"	0.375829752569788
"ESRP2"	"ESRP2"	-0.84852011767783
"XBP1"	"XBP1"	0.129795302724542
"LOC100286995"	"LOC100286995"	-0.0843968513444301
"PABPC4"	"PABPC4"	1.04478919154505
"KIAA0323"	"KIAA0323"	0.71227264654753
"LOC401010"	"LOC401010"	-1.20793544773856
"UPK3A"	"UPK3A"	-0.597439787822202
"TLX2"	"TLX2"	1.54866955881455
"MARCH6"	"MARCH6"	1.15021890145115
"ITGA3"	"ITGA3"	-0.0327125372923873
"SLC41A3"	"SLC41A3"	-0.777205548073419
"NCR1"	"NCR1"	-0.173709472306176
"IQGAP2"	"IQGAP2"	1.12920299556586
"EXOC1"	"EXOC1"	0.466425491917374
"NPDC1"	"NPDC1"	1.30051830455588
"GPHN"	"GPHN"	0.140816920323231
"TMEM43"	"TMEM43"	0.174424548758735
"CLCN2"	"CLCN2"	-0.351806251589038
"PIGT"	"PIGT"	0.504381402132705
"MYO5C"	"MYO5C"	-0.567460438445486
"LOC100129268"	"LOC100129268"	-0.325966224164954
"SEMA3F"	"SEMA3F"	1.20083766913573
"MLANA"	"MLANA"	-0.419561113000211
"NUDT19"	"NUDT19"	0.0474146606744423
"HSPA1B"	"HSPA1B"	2.89967592797443
"SLC5A11"	"SLC5A11"	-0.89013328476038
"MAPK15"	"MAPK15"	-0.129950605679519
"THBS3"	"THBS3"	0.558472061065371
"MMP23A"	"MMP23A"	0.260612422726815
"SBK1"	"SBK1"	0.336952870772825
"OPLAH"	"OPLAH"	-0.0291893432695577
"LOC653052"	"LOC653052"	0.180139564798006
"VPS13B"	"VPS13B"	0.989631695891575
"RNF185"	"RNF185"	-0.0894525686203829
"SV2A"	"SV2A"	0.123917182423089
"KIF5A"	"KIF5A"	0.241598687766279
"CHRNE"	"CHRNE"	0.395742026984547
"C14orf176"	"C14orf176"	-0.00382186909225675
"LOC100287347"	"LOC100287347"	1.77326120608597
"NHLH1"	"NHLH1"	-0.285700787671103
"CACNB3"	"CACNB3"	0.838237514213279
"SMURF1"	"SMURF1"	0.688676206560614
"ZNF57"	"ZNF57"	0.694863732302493
"CDKN1A"	"CDKN1A"	1.57405825291525
"ABI3"	"ABI3"	0.819956416706563
"CES2"	"CES2"	-0.0595929988393939
"RRN3"	"RRN3"	0.907753782601572
"CD226"	"CD226"	0.0118054836485866
"SLMO1"	"SLMO1"	0.504092817195714
"LOC100288163"	"LOC100288163"	1.15816315117025
"CD320"	"CD320"	-0.0659160545208501
"NR4A3"	"NR4A3"	-0.553696327137134
"CD300A"	"CD300A"	1.86419305889517
"C16orf45"	"C16orf45"	-0.102103709532327
"METTL7B"	"METTL7B"	1.99112437267527
"NR4A2"	"NR4A2"	0.505281081232268
"TRIM46"	"TRIM46"	-0.102437852606827
"LOC619207"	"LOC619207"	-1.04485933460654
"INPP5J"	"INPP5J"	0.486233737348141
"TAF4"	"TAF4"	0.842316024804293
"LOC100288257"	"LOC100288257"	0.222901523022616
"MLLT6"	"MLLT6"	-0.753346226952926
"FLJ22184"	"FLJ22184"	-0.366194419196367
"CAPN2"	"CAPN2"	0.872387052120667
"DNAH14"	"DNAH14"	0.0745617244379475
"HIVEP1"	"HIVEP1"	0.65036543903886
"BMP8B"	"BMP8B"	-0.174632472234636
"TSHZ2"	"TSHZ2"	0.522746916302766
"DQX1"	"DQX1"	0.190443517889103
"FLJ10404"	"FLJ10404"	-0.0911993364199521
"GPT"	"GPT"	0.340841777541063
"SARM1"	"SARM1"	0.0615248132915867
"TET3"	"TET3"	0.639096310182439
"IRF2BP2"	"IRF2BP2"	0.902984913446035
"C9orf139"	"C9orf139"	0.742471258518484
"FAM40A"	"FAM40A"	1.12196624672083
"ANKZF1"	"ANKZF1"	-0.710484407728313
"HERC1"	"HERC1"	1.20233419913491
"KIAA1128"	"KIAA1128"	-0.388261011919426
"CYB561"	"CYB561"	-0.0110801361511596
"CD300E"	"CD300E"	2.16700340746612
"CCDC49"	"CCDC49"	-0.352654501887195
"ICAM4"	"ICAM4"	-0.225541109624371
"FAM22A"	"FAM22A"	-0.182984288799265
"BRDT"	"BRDT"	-0.400398901198997
"ADAMTS14"	"ADAMTS14"	0.933188275545423
"MAST2"	"MAST2"	-0.485540720851882
"CAMKV"	"CAMKV"	-0.449787990617944
"KCNE1L"	"KCNE1L"	-0.244913652550598
"GPRIN3"	"GPRIN3"	0.323317574963472
"C5orf56"	"C5orf56"	0.106594356764648
"HSD3B7"	"HSD3B7"	0.202221149087693
"VILL"	"VILL"	-0.494620998027762
"SEMA4C"	"SEMA4C"	0.605450945361339
"MYADM"	"MYADM"	0.378372131204659
"SLC22A1"	"SLC22A1"	0.61508206300164
"UNC84B"	"UNC84B"	0.062972903711357
"LOC729603"	"LOC729603"	-0.301191898013835
"LOC100131582"	"LOC100131582"	-0.599105408236196
"KIAA0182"	"KIAA0182"	0.24095703572773
"GLB1L3"	"GLB1L3"	-0.378815210383714
"KIF19"	"KIF19"	0.631288628421605
"LOC100133161"	"LOC100133161"	0.261452360942907
"GABRR2"	"GABRR2"	-0.643555996586101
"FGR"	"FGR"	0.889862004173387
"ST3GAL5"	"ST3GAL5"	0.673741268737998
"ZNF766"	"ZNF766"	0.249302248536193
"SLC29A1"	"SLC29A1"	-0.415708974268919
"MUC3A"	"MUC3A"	-0.444638955215653
"RAGE"	"RAGE"	0.991104445917244
"ACVR2B"	"ACVR2B"	-0.329667738989606
"NFIL3"	"NFIL3"	1.28655453502158
"PRR19"	"PRR19"	0.265101037692181
"MGC16121"	"MGC16121"	0.666665432253592
"SPN"	"SPN"	-0.474371817440158
"BAIAP2L2"	"BAIAP2L2"	-0.0125172013728103
"TAP2"	"TAP2"	0.633979390638298
"ALDH3B1"	"ALDH3B1"	-0.55233595606746
"C20orf46"	"C20orf46"	1.97274326853285
"APOB48R"	"APOB48R"	1.3009349887884
"ZADH2"	"ZADH2"	-0.22455809066221
"SLC23A1"	"SLC23A1"	-0.623730467648099
"RUFY1"	"RUFY1"	0.882801298037522
"ZNF296"	"ZNF296"	-0.72625671427425
"SPTBN5"	"SPTBN5"	0.0772090881982202
"E2F3"	"E2F3"	1.36484064220029
"AFF1"	"AFF1"	-0.485681914942223
"INO80"	"INO80"	0.959231161940218
"LOC678655"	"LOC678655"	-0.0464268437757908
"TRPM2"	"TRPM2"	-1.05696044686328
"AKT1S1"	"AKT1S1"	-0.00225356947337924
"HOXD4"	"HOXD4"	0.86544924077497
"PLCB2"	"PLCB2"	0.186311368704723
"BRD2"	"BRD2"	0.4593613273613
"ZNF205"	"ZNF205"	1.07641368045808
"FES"	"FES"	-0.501908342604753
"FUT7"	"FUT7"	2.90438412075377
"RCCD1"	"RCCD1"	-1.03291227235572
"NKX2.5"	"NKX2.5"	-0.117254318398032
"C14orf4"	"C14orf4"	0.481451205121738
"MS4A15"	"MS4A15"	1.34130776096687
"OXCT2"	"OXCT2"	-0.664993703651691
"FAM18B2"	"FAM18B2"	0.33016847070531
"MADD"	"MADD"	0.33316573122129
"C18orf45"	"C18orf45"	-1.226492305248
"SLC36A1"	"SLC36A1"	0.656399483715415
"NUP50"	"NUP50"	0.530040975029143
"USP7"	"USP7"	1.44422521394738
"WDR54"	"WDR54"	0.192165769917599
"NBEAL1"	"NBEAL1"	-0.136670096912669
"SRPK3"	"SRPK3"	-0.295887002661189
"LOC645781"	"LOC645781"	0.372288293641255
"ABCC11"	"ABCC11"	-1.00186790217226
"ATP13A2"	"ATP13A2"	-0.196160789090838
"FAM64A"	"FAM64A"	0.542926697100826
"ALKBH5"	"ALKBH5"	0.938357545984788
"PER1"	"PER1"	-0.203596374184785
"MGA"	"MGA"	0.188091528146477
"LOC100129083"	"LOC100129083"	0.692023906072555
"CMIP"	"CMIP"	-0.538248165669015
"MIIP"	"MIIP"	-0.579870773661873
"MEFV"	"MEFV"	1.31477050755394
