"IS01"	"IS02"	"IS03"	"IS04"
"HHAT__pos"	10.5603502271455	2.42352490642644	11.332543450448	13.7210528133965
"LOC100288336__pos"	12.3442283795156	4.80012451988429	1.05522400266372	20.4676320487319
"FAM178A__pos"	4.97467921041984	17.4789227629524	5.44517068287386	3.65640386344597
"LOC84740__pos"	8.53366841105331	3.49617772387362	9.67047083338108	15.2318145014907
"FAM127B__pos"	19.3020905460381	1.329825830743	15.5237043121914	6.26488804517584
"PRICKLE4__pos"	31.0079454521976	2.22044604925031e-16	2.22044604925031e-16	4.23651000999785
"OAS2__pos"	4.50771415724865	0.544851664917137	18.9254734319752	11.5173583264233
"HSP90B1__pos"	7.49871412018197	0.835972719710863	6.81572736643147	17.360361019857
"ASCL1__pos"	9.0229599890847	7.58845957286673	23.8363498492314	2.22044604925031e-16
"MPZ__pos"	28.0086106479615	2.66583547525837	0.272332389196697	4.25591687220188
"EGFL8__pos"	37.6492956190661	0.327615912290973	0.0562568372807158	0.273939801670301
"RASGEF1A__pos"	12.4906864082403	1.28582005713707	23.8353207425248	0.34085010075868
"GBP2__pos"	6.86463365911215	2.19259964962367	31.1356961755625	2.22044604925031e-16
"C6orf170__pos"	10.3726707612427	2.99078420699294	0.732726564791092	17.6068320493937
"KCNT1__pos"	27.2800795287896	2.22044604925031e-16	7.77532063261569	3.55672409347999
"HOXB9__pos"	11.0721438019917	2.91987286230424	17.6384069189588	8.3836238142415
"OSBPL5__pos"	7.25042044046465	2.22044604925031e-16	29.4703526678092	1.16017165628721e-08
"ABHD4__pos"	5.83300188716677	0.2324981588011	27.2479214533128	2.63949439767367
"LOC653340__pos"	32.8550697951934	0.342490286470006	7.04504139966245	2.22044604925031e-16
"MED25__pos"	11.2597167425843	2.22044604925031e-16	2.32404628316933	21.5174525113965
"PYCR1__pos"	6.45816961794681	7.63271036582519	10.1692638640524	13.1991830933655
"HIPK2__pos"	2.96683764374313	2.22044604925031e-16	21.5309196730434	14.9125683620452
"KCNA3__pos"	2.22044604925031e-16	2.22044604925031e-16	13.3236881717846	25.8391586604828
"BAG3__pos"	5.64304877367022	0.204763260195839	23.898669703924	7.94619154385301
"CCR7__pos"	12.1759570343005	2.81894765117239	12.5042983607534	11.2601815041992
"ZFP57__pos"	15.034520855572	6.56299937062838	16.699505536093	3.354936039377
"LOC642131__pos"	7.600846295066	4.17789633792725	20.8018675048438	5.97703788588339
"KIR3DX1__pos"	9.62111622735097	4.12718046732998	24.7808995041132	1.20521177617089e-08
"ECE2__pos"	10.1330738794864	17.5205121423833	2.22044604925031e-16	10.6942583728364
"SEMA7A__pos"	11.1605438542397	3.19516401694702	12.9333438953491	11.263755764164
"DCLK2__pos"	14.2513513702115	2.17918612813058	6.67967524006555	13.2305552515502
"LTK__pos"	18.6685713036865	1.36059011831544	1.52083112060991	13.8265599649939
"STC2__pos"	4.09074798645412	1.11987033029442	26.2859862584479	8.26298676276832
"FAM59B__pos"	13.2720567936456	0.0646979979057587	7.87192140201241	17.2025069295922
"MIER2__pos"	16.7463922216553	2.22044604925031e-16	15.7840808669812	7.8231618858692
"LOC100288165__pos"	13.7694051248174	4.61364675155751	1.50559189931258	15.1685189886083
"IL2RB__pos"	3.62161977027357	2.22044604925031e-16	29.4782704326422	4.79358682974468
"NMB__pos"	15.5098372319126	8.05648275255539	2.02088982115512	4.70372377434008
"SELPLG__pos"	6.44187534556049	0.748006718681601	31.6439846131602	2.22044604925031e-16
"FYCO1__pos"	6.69498227830599	2.22044604925031e-16	21.8564355842807	5.95614804078745
"CYP21A2__pos"	26.6780201656664	0.0575636141165454	12.5272273797854	2.22044604925031e-16
"HSPA12B__pos"	11.8749738245177	0.881282643956128	19.5659048795319	5.00035869535655
"CTSW__pos"	8.77312664247634	4.02728475566249	27.5388536212312	2.22044604925031e-16
"MUC20__pos"	29.7192490149481	2.89233083726836	3.9438277075524	2.52432824245326
"HIST2H2BE__pos"	20.0557295029736	1.65864361037519	5.92578768436997	11.5614857417635
"CASZ1__pos"	11.6762061299404	2.22044604925031e-16	22.1953014207675	9.12337699596451
"BCL2L12__pos"	15.5015828626853	5.06042787694162	2.22044604925031e-16	15.4601344575359
"LOC728054__pos"	32.6986115243971	2.22044604925031e-16	3.9916798630648	2.49141361374899
"LRRC33__pos"	7.14419928288242	2.22044604925031e-16	20.6858120823229	9.47295933044476
"MAT1A__pos"	6.99598337947613	7.76802542968383	12.5043606703262	10.3128073369012
"BIN2__pos"	1.13889332115426	11.3241864970226	2.33994578738027	11.3015923113298
"FAM83H__pos"	14.3918029122819	2.22044604925031e-16	22.2359583199703	4.2549446597631
"SAP30L__pos"	2.90029658871753	14.25841190887	4.55250943122701	6.39311432578364
"CASP10__pos"	14.6140902249234	1.47887907643023	19.1932949040078	4.479433691169
"LOC100130522__pos"	14.1068134861794	6.77929595399217	1.232800307031	15.1613268666052
"LOC146429__pos"	21.1789722727905	4.11929372364157	1.6180028522583	9.0732504317272
"SEMA6A__pos"	21.1015676704797	2.22044604925031e-16	8.3964468283661	2.0304399438834
"LLGL2__pos"	28.7780591572663	1.23216062605212	4.99154778283849	2.96534216419792
"MTMR11__pos"	15.4303987896308	1.67195068437442	18.0219952341773	2.22044604925031e-16
"SHANK3__pos"	22.3153423168148	2.22044604925031e-16	15.5230830666717	0.0296868618433974
"LILRB1__pos"	12.323697117255	2.22044604925031e-16	19.7251607346198	4.97330411032806
"ACSS2__pos"	11.2559005713008	0.943491764899013	29.1185518432892	2.22044604925031e-16
"AGAP1__pos"	1.12503729137933	2.22044604925031e-16	37.1159622805436	0.548894517321948
"C17orf28__pos"	18.7521118566556	0.903714341526283	10.9031524662778	6.32512762032412
"KIAA0649__pos"	13.7839328576407	2.22044604925031e-16	11.2656822518629	13.4663239064472
"MAP3K5__pos"	7.87286247415398	2.22044604925031e-16	21.8194742953317	8.13936036253288
"RNF207__pos"	30.547217673059	2.22044604925031e-16	8.3850438148969	2.22044604925031e-16
"LOC100287247__pos"	10.5651961298594	3.21606886873019	17.0910283880429	6.36130089114922
"JUN__pos"	5.73589571757508	0.646010484176287	28.1040939536908	5.99407118350267
"CROCC__pos"	26.4005437468399	2.22044604925031e-16	8.21399677940462	4.47868746595559
"ITIH4__pos"	33.4327069514934	2.22044604925031e-16	2.22044604925031e-16	0.564488581805874
"KIF21A__pos"	2.22044604925031e-16	0.149749773752512	11.1782703652524	19.4939770029252
"PTGDR__pos"	15.7506527496231	4.16266344757269	7.24416580580689	8.76174355293051
"ABCB9__pos"	13.9621924205988	3.62908128589878	8.40279370164408	5.60744685647197
"NOS3__pos"	11.1611627704078	2.22044604925031e-16	16.3655459065076	11.0502477428257
"RIN3__pos"	4.72331375429146	2.22044604925031e-16	29.8850277099754	4.00099600958651
"LILRA6__pos"	9.79364074512245	0.71085843933463	30.0031350954356	3.35465063426325e-11
"CBS__pos"	0.204171357150076	3.704577380245	26.8137060797669	2.22044604925031e-16
"TBX21__pos"	10.8122936821255	1.02536159215292	27.307216955431	2.22044604925031e-16
"IRF7__pos"	24.1541242134196	4.08377582247733	11.8703142066196	0.475696600946302
"USP31__pos"	1.54415956152643	15.7748707675724	5.68727934460609	1.10220361519571
"SLC35E4__pos"	4.40983573209571	1.60831353953816	26.9362739836821	2.30051739254929
"ALDH1L2__pos"	0.906501203309234	1.1809994799529	21.1133134863179	15.1884219349443
"PSME2__pos"	2.99650000361139	3.75407079019965	8.61684898730255	18.6922113288319
"HOXB4__pos"	10.5594658293373	1.46872535731956	15.9334698736991	12.1309594397248
"CLIP1__pos"	2.50995469576756	0.24539279689645	26.8763625639287	10.2037606574856
"ZIC2__pos"	8.9857873403233	2.43906161284957	5.03588118165232	21.0582187167436
"GLIS3__pos"	5.29522473920534	0.420891301131889	32.3336230978312	1.00526995953883
"C16orf5__pos"	14.6102174550913	0.6268083086949	7.38469922636489	16.7678714060746
"TRAF6__pos"	3.51335527866277	4.25185397707083	13.4056344001246	10.6245803153492
"CLNK__pos"	12.5731271165667	5.351653460742	6.08124046902779	12.7179680823498
"LOC100287062__pos"	2.22044604925031e-16	2.22044604925031e-16	26.4524890439862	15.1388339712345
"CAMKK1__pos"	21.3134398613927	2.22044604925031e-16	14.8488348248153	0.244688336401894
"PDZK1__pos"	34.6484370642113	1.44779408446822	1.45403770572057	0.995457570370181
"LOXL3__pos"	20.4218909594905	0.217689210374404	14.0849820010719	0.1567825374793
"ARVCF__pos"	25.6357749138924	2.22044604925031e-16	11.2270699889094	0.892652700662147
"UTP14A__pos"	4.33783243353251	8.15122077527502	5.51588518584219	4.49496893309063
"PACSIN2__pos"	0.311595900556804	2.22044604925031e-16	19.8693264341868	12.6808333022006
"LILRA1__pos"	0.939214689843328	2.26315846413826	30.8052431228907	3.89866930437491
"ERN1__pos"	2.40312165091622	2.22044604925031e-16	19.0433287831038	16.2207301153735
"CSTF3__pos"	7.03646083237985	3.3068949205049	2.22044604925031e-16	23.9288987932467
"TTBK1__pos"	13.2879272674288	2.22044604925031e-16	20.9828975955803	3.21900995503599
"TECPR1__pos"	2.7465459657524	25.7641506877167	0.226122619763029	3.20621032592183
"ECHDC2__pos"	32.4617123652454	0.107816664333952	5.19866146077264	2.22044604925031e-16
"OSBP2__pos"	16.9082843630063	2.22044604925031e-16	18.9058937735827	2.61526541214545
"RUFY4__pos"	30.9388029172719	0.439461382080391	8.02987802579302	2.22044604925031e-16
"ARID3A__pos"	8.52080883004122	2.22044604925031e-16	7.91602993697558	20.436958270884
"ACSL5__pos"	8.92589679588893	2.22044604925031e-16	9.42736967033406	15.391920984657
"RAPSN__pos"	31.8084190970303	2.61290340941126	1.23318460366679	2.23439609331078
"GPR162__pos"	15.7461639036079	0.421963016747428	22.3909793056067	2.22044604925031e-16
"PTPRJ__pos"	8.60884222407353	2.22044604925031e-16	15.4171639117346	13.8551356559225
"IL22RA1__pos"	11.2800632827498	2.85715546784686	8.0778594797241	16.4049470967977
"ENTPD1__pos"	7.53557571144432	10.2395100305027	8.58342742219657	8.6749826688566
"ANKRD9__pos"	15.5625696821457	2.22044604925031e-16	18.3033998555903	4.36668853335728
"WDR21B__pos"	30.925631627583	0.0879302850556585	0.000102771336520543	7.71386929701845
"SIL1__pos"	7.96089989210833	4.30795175717447	17.999381728961	0.751226652518444
"SAC3D1__pos"	16.7746111856972	7.57842605066748	0.17058828746771	11.2751713890668
"AGPAT4__pos"	21.7305100543543	0.0771306327885384	9.24992754521408	5.44066149257608
"PDXK__pos"	12.3266965034109	2.95204274515459	23.5844959783876	0.302111535813635
"XPO5__pos"	0.79735037811999	24.2746728299463	3.74267987523468	2.22044604925031e-16
"HAVCR1__pos"	15.1050969617869	4.2133188857791	7.55957149615139	10.4032148848148
"WNT10B__pos"	27.9069869399403	2.22044604925031e-16	4.78333373998609	2.81628521602101
"LOC100288432__pos"	25.9246455616257	0.173165623628534	7.10776661361851	2.44322002219727
"F12__pos"	13.2813985232961	5.74062511640095	10.8580915603397	7.12736964415679
"FLJ20674__pos"	15.8328339103725	1.58698004119467	15.4577411071354	6.9677022546703
"TMPRSS6__pos"	8.71599674624425	5.88943638556023	2.22044604925031e-16	19.2371250312518
"SLC45A1__pos"	11.5522914696907	0.926262415646621	18.898489586353	3.93265936682429
"MAP3K6__pos"	26.8915251353489	0.252217275267281	11.7389501992127	2.22044604925031e-16
"KIF1B__pos"	6.78542157261222	0.173310834327158	22.4029185174407	7.01367218354225
"DEAF1__pos"	13.1639789714648	0.713189974345276	8.48048024694018	17.504866370629
"DHRS11__pos"	19.6539217705368	0.34983519349856	2.22044604925031e-16	16.5131212301392
"RCOR2__pos"	11.7562611253944	1.11961245683199	3.06902088285656	18.4169583391064
"ESRP2__pos"	20.6486147999548	1.52482952330749	9.41613980774234	6.49551269125012
"XBP1__pos"	6.81944264098753	6.15777997598603	8.57977534668867	13.6692429517938
"LOC100286995__pos"	1.84735688273441e-15	2.22044604925031e-16	28.3272955621309	12.4687098214353
"PABPC4__pos"	2.97989703876662	21.218354713812	6.45319144064311	3.95560005905013
"KIAA0323__pos"	0.389471772454416	24.0505265869742	3.22410577776482	1.68613779870602
"LOC401010__pos"	9.08908496950485	6.5669729868602	7.90772216198711	12.6992664520373
"UPK3A__pos"	11.4465703899824	9.42865487771357	4.53625887584009	10.5432417557783
"TLX2__pos"	12.0567968302299	3.92711556742643	10.1781395904593	11.1615078107201
"MARCH6__pos"	2.39041543755418	21.2954469105524	9.47031185136637	2.2883935884498
"ITGA3__pos"	11.8035668408202	2.22044604925031e-16	19.354005327289	6.70915717312812
"SLC41A3__pos"	9.61495761987068	2.01950901798621	6.28862357972742	16.7961214808466
"NCR1__pos"	10.0429609376471	2.55181310749802	17.1089489268134	9.2448086618813
"IQGAP2__pos"	2.42328044802861e-09	0.838918829926962	23.8892787556566	17.1057540457401
"EXOC1__pos"	3.82538736068914	14.0432405112896	8.10257594193905	6.99661245636747
"NPDC1__pos"	17.5887196164697	0.0152975125994611	18.8664735142003	2.22044604925031e-16
"GPHN__pos"	5.66909463404725	4.103505654614	15.2292157232143	15.2418924660537
"TMEM43__pos"	7.01828664736076	15.1419613406076	0.280738217340196	6.46833161893485
"CLCN2__pos"	26.6997138174787	2.22044604925031e-16	2.22044604925031e-16	8.40275120546281
"PIGT__pos"	4.2860806887621	0.550503852786815	25.5784706437267	5.05372605709673
"MYO5C__pos"	13.4132079624076	2.22044604925031e-16	3.63329362974127	18.9686128298613
"LOC100129268__pos"	34.8557116830686	2.22044604925031e-16	0.0634819182071169	2.22044604925031e-16
"SEMA3F__pos"	8.41016361126948	2.22044604925031e-16	26.8074822072298	4.10311068915434
"MLANA__pos"	12.9730982363569	2.22044604925031e-16	9.60208266214517	13.0606982031014
"NUDT19__pos"	8.80763296175679	16.3323460194478	7.02037522099568	3.36916525681644
"HSPA1B__pos"	11.2554666439689	5.30611701967422	13.5347378720797	3.82209271563776
"SLC5A11__pos"	26.0016275623639	2.92425855475702	2.60235250352405	6.05417539993278
"MAPK15__pos"	28.471087205949	0.910769127311182	4.56247473808687	3.59045002541716
"THBS3__pos"	26.5516565908757	2.22044604925031e-16	7.92230835234462	2.22044604925031e-16
"MMP23A__pos"	28.7346191381372	0.0315889104574151	6.05706303057151	5.39019975813591
"SBK1__pos"	8.57838281637681	0.223235954077157	28.470140793961	1.89422727869778e-11
"OPLAH__pos"	19.3274274358585	2.22044604925031e-16	8.0312184785292	11.8611511496722
"LOC653052__pos"	2.22044604925031e-16	2.22044604925031e-16	20.7398008706114	17.7458940313957
"VPS13B__pos"	4.27380477833699	25.8050710966257	2.60628132494701	0.0476870764144775
"RNF185__pos"	8.45254301637884	15.896598375331	4.48971182702005	2.68159649220569
"SV2A__pos"	12.8985651165355	0.498983139054913	24.4811292098733	0.691869891138486
"KIF5A__pos"	10.7594106274101	0.824462917061421	11.0937535159769	16.3731529074278
"CHRNE__pos"	17.0392324384121	3.24400946889408	18.4214568401588	2.22044604925031e-16
"C14orf176__pos"	25.0635317859494	0.961372103952856	5.41229197655277	6.67430084791131
"LOC100287347__pos"	12.8733240590877	0.215163156490377	11.5409835139894	14.0656734690172
"NHLH1__pos"	32.7193714959095	2.22044604925031e-16	0.189235924561584	5.53243332579922
"CACNB3__pos"	24.9010887584785	2.22044604925031e-16	12.4298313540856	3.95399456443387
"SMURF1__pos"	2.22044604925031e-16	30.0899960607976	0.56050682812079	0.681535083537751
"ZNF57__pos"	16.5779748572011	5.80095114275976	7.52671994967052	8.63542951446592
"CDKN1A__pos"	5.60697364630575	2.83978177129314	25.6239314765827	2.07496878983716
"ABI3__pos"	8.22844438314542	8.46996478586348	21.050020457342	0.477962207517898
"CES2__pos"	9.61633557572131	2.22044604925031e-16	20.8841560135615	11.2299197263224
"RRN3__pos"	14.6086062432557	12.0427180419504	7.82107600832626	2.51441695469785
"CD226__pos"	4.94863532702866	5.39766227254966	21.3709496416239	6.76691296937777
"SLMO1__pos"	15.4718506045215	0.971346025420327	2.22044604925031e-16	21.855231974649
"LOC100288163__pos"	33.848246834216	2.22044604925031e-16	6.65180980442837	5.90883102610503e-13
"CD320__pos"	15.1363719302282	4.14082456623506	2.63453392882736	11.3753931592516
"NR4A3__pos"	4.75800001336918	3.29953337441221	15.1551764874339	12.2427521754461
"CD300A__pos"	1.92168421632217	7.35125081984695	25.2324036303195	2.22044604925031e-16
"C16orf45__pos"	12.9695474014713	2.79372192417895	21.5319349049892	1.21656613052053
"METTL7B__pos"	5.2748189990822	5.22053280591103	19.9704068721238	5.51544147393388
"NR4A2__pos"	7.01225819402734	0.465068193755932	30.0398249910981	2.22044604925031e-16
"TRIM46__pos"	29.970767107196	2.22044604925031e-16	3.62186167326207	3.99247373776746
"LOC619207__pos"	30.5506201490332	0.110246777665622	2.31961131992552	7.61962367968029
"INPP5J__pos"	7.88919052961226	6.06744802495743	10.7777071571816	15.6370311803152
"TAF4__pos"	3.52025252019265	26.7301240947391	2.61615347967039	2.22044604925031e-16
"LOC100288257__pos"	31.17308079171	1.05197346622661	6.22696911891816	2.60377512947395
"MLLT6__pos"	12.9376779210315	2.22044604925031e-16	17.0778082511436	10.087460168045
"FLJ22184__pos"	16.8382994815409	2.11899348725517	10.6312485396147	9.09632917000794
"CAPN2__pos"	6.645433133533	2.22044604925031e-16	32.04238448057	2.39585025713987
"DNAH14__pos"	10.6343443268673	5.31122305627845	0.829622634703768	18.4889380362847
"HIVEP1__pos"	5.07653560086333	21.6450462049185	3.91526361683375	5.25326727665233e-10
"BMP8B__pos"	13.8012519724559	0.268207264038537	14.0593624373278	10.876773612536
"TSHZ2__pos"	6.61112950437855	0.0791484084354081	26.185187134887	9.52080829707404
"DQX1__pos"	23.9400514615571	0.174804799714626	4.91809171324097	9.26482631776606
"FLJ10404__pos"	39.4199979586346	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPT__pos"	32.2000749520038	0.330615945380138	1.12980278939396	5.08671345085466
"SARM1__pos"	11.3356802082002	2.22044604925031e-16	18.2303968935945	8.85768561471206
"TET3__pos"	1.93755818620154	24.9430526639231	1.01575095595077	4.39024353906013
"IRF2BP2__pos"	6.84270230160105	20.7219477401942	0.966636959804882	6.75458071466763
"C9orf139__pos"	29.6345411131219	0.673558858048783	8.24967056221951	2.22044604925031e-16
"FAM40A__pos"	2.22044604925031e-16	27.180517611425	5.37238788928372	3.28560809255973
"ANKZF1__pos"	39.9355531238652	2.22044604925031e-16	2.22044604925031e-16	2.30749982138811
"HERC1__pos"	1.98699178773137	30.791022485585	2.22044604925031e-16	1.14145097049599e-06
"KIAA1128__pos"	1.8585011699319	2.22044604925031e-16	30.9055660518983	2.82129526150632
"CYB561__pos"	3.90080917500364	2.22044604925031e-16	31.6424308571934	2.22044604925031e-16
"CD300E__pos"	2.22044604925031e-16	1.5605907767188	36.5080106413609	1.34845831592369
"CCDC49__pos"	1.15788835239507	23.5332078378128	4.60985621526998	0.492681036500202
"ICAM4__pos"	12.1218238789179	4.12287996631982	14.9733872180363	7.84098210860494
"FAM22A__pos"	12.5343386255058	2.22044604925031e-16	13.9362718743537	14.531106735653
"BRDT__pos"	14.7694245835079	5.50289372363456	9.14707127298099	1.84195182074352e-06
"ADAMTS14__pos"	24.2976405683073	2.22044604925031e-16	14.2084965483662	2.22044604925031e-16
"MAST2__pos"	8.18913559410247	0.689576826746809	8.55663036381998	15.3623818816582
"CAMKV__pos"	13.0827455139716	1.21833095451175	8.46534219903099	13.9699285565374
"KCNE1L__pos"	23.7014644367633	2.26837197322949	6.21331927390015	5.09372323737581
"GPRIN3__pos"	2.00668230582442	1.22289124423145	29.7585360800047	7.69994756852135
"C5orf56__pos"	17.8699580019305	3.77217011171846	17.047892727503	2.22044604925031e-16
"HSD3B7__pos"	6.10894144427617	0.231454237478969	26.0617581679491	2.22044604925031e-16
"VILL__pos"	35.1401657365113	2.22044604925031e-16	0.712202447915042	4.45591345322653
"SEMA4C__pos"	13.080311410739	2.22044604925031e-16	25.9108250717268	2.22044604925031e-16
"MYADM__pos"	0.363175444913587	2.22044604925031e-16	37.2804063675005	2.22044604925031e-16
"SLC22A1__pos"	23.1755374939791	0.972471086740897	13.1568041469537	1.15339383300182
"UNC84B__pos"	16.3941154669399	2.22044604925031e-16	21.6099965879753	2.22044604925031e-16
"LOC729603__pos"	28.7815779584135	2.22044604925031e-16	7.00403103555527	5.03994359347543
"LOC100131582__pos"	30.2961109426062	2.22044604925031e-16	2.22044604925031e-16	7.05334490468567
"KIAA0182__pos"	1.94248206623158	17.1681966833119	3.70534094342684	9.80037132058986
"GLB1L3__pos"	20.2710247500739	0.801440141016277	18.3074829311367	2.22044604925031e-16
"KIF19__pos"	12.0009989196195	0.329603234570783	26.9737839807957	2.22044604925031e-16
"LOC100133161__pos"	33.572269073272	2.22044604925031e-16	5.85741198393575	2.22044604925031e-16
"GABRR2__pos"	29.8373445584654	0.189942395811575	1.25454114156029	6.80963869022805
"FGR__pos"	11.163465279314	0.748921417065568	26.0270493511771	2.22044604925031e-16
"ST3GAL5__pos"	0.319730023865014	14.858037807981	6.83571590719988	11.5042648726814
"ZNF766__pos"	5.9636319513608	14.0831533328889	8.18674658363038	2.70240371200014
"SLC29A1__pos"	6.64535315542151	19.618517998263	3.67974354119788	1.69264586417449
"MUC3A__pos"	30.8893442481072	2.22044604925031e-16	2.74446721367204	0.655525707900657
"RAGE__pos"	16.4260965019777	2.87533506063294	4.65242218133773	11.5766295494229
"ACVR2B__pos"	10.0343274280663	0.0687965329458812	8.51765658359881	18.8307910404765
"NFIL3__pos"	3.15054490009014	6.69326344661881	27.814542528182	0.899875881401866
"PRR19__pos"	17.974629702716	2.49621780051296	3.05657766331789	9.97917460394333
"MGC16121__pos"	32.499307403279	0.732625747882878	6.08519184753516	0.618051310818796
"SPN__pos"	6.14477841246236	2.22044604925031e-16	28.5733803805983	5.0977079520478
"BAIAP2L2__pos"	35.5525806242085	0.0346184787553367	3.71309131236129	0.49705454738524
"TAP2__pos"	1.369467981314	18.6438532716137	2.27717810568409	9.58434399480867
"ALDH3B1__pos"	1.06080624015615	1.53310654994402	31.031348368264	2.39436294082783
"C20orf46__pos"	29.9878736919864	0.379554971497234	8.39513384168458	2.22044604925031e-16
