"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"
"AMH__pos"	5.59089884065021	2.22044604925031e-16	5.43767832857506	0.32088973324655	0.499306334181374	15.648301261753	2.22044604925031e-16
"CADM1__pos"	3.94210905681125	2.46782457095065	0.821162757601423	2.00484412721647	8.50189247869389	2.22044604925031e-16	5.52100387132905
"IL22RA2__pos"	2.22044604925031e-16	3.0605042724401	9.98319138567693	1.13643178993553	2.22044604925031e-16	5.16730175430538	8.84333941043476
"B3GNT2__pos"	1.93330189526241	5.87724590119299	2.04268105047385	0.501429098241207	4.08488374435594	2.22044604925031e-16	4.67058568234492
"CYBB__pos"	1.5019445194856	0.851481431875745	0.444428695208565	3.1789570710908	12.2052799369748	2.22044604925031e-16	7.20437709132517
"BCL2L1__pos"	4.76999874302795	2.22044604925031e-16	11.2073919784057	2.22044604925031e-16	3.93481432330019	2.21254497914794	1.79876100771813
"PI15__pos"	0.127198276899261	2.1772189644772	2.22044604925031e-16	0.120345536711548	2.22044604925031e-16	2.22044604925031e-16	22.0875892806948
"TUBB3__pos"	0.215891340534983	0.988333892126221	13.324952220412	0.120900678286515	0.783509657202713	4.95143175294958	5.99022242945168
"SLC7A11__pos"	3.47717396670436	1.73177999710691	3.17615489630427e-13	0.336971489796021	3.89075420586844	0.333018174644988	15.8130693352996
"MEST__pos"	6.9556368275269	1.72329985831255	5.68917519768964	7.02277392198782	0.724435855883248	2.22044604925031e-16	0.787844011410009
"PBX4__pos"	1.25320286397836	2.22044604925031e-16	6.43989614033905	2.22044604925031e-16	3.83780609381369	12.2823567196267	4.27806350742091
"PTAFR__pos"	0.32064205450522	0.150446440587001	5.69596115826332	2.22044604925031e-16	12.1343879468337	2.22044604925031e-16	8.82938045459494
"LRRC15__pos"	2.22044604925031e-16	2.22044604925031e-16	6.88716867317309	2.22044604925031e-16	2.22044604925031e-16	0.328616889243598	18.5667872194275
"ORC5L__pos"	6.48677516721529	6.79726631238742	4.54781285779282	1.5242715052183	0.367815389598844	2.22044604925031e-16	2.22044604925031e-16
"PNKD__pos"	2.22044604925031e-16	2.22044604925031e-16	8.59451907789526	2.22044604925031e-16	10.5504581096658	3.31174211789815	5.77492649275641
"IL4I1__pos"	1.20007810991123	2.22044604925031e-16	7.77307592094368	2.22044604925031e-16	9.90366926021984	2.24231837850046	5.98315511608513
"MALT1__pos"	7.14910763106457	2.22044604925031e-16	5.73250502927084	4.61705590900846	1.71049923026596	2.22044604925031e-16	2.22044604925031e-16
"LOC100008589__pos"	2.22044604925031e-16	6.18532708136504	16.5261883028044	1.56987646106108	1.66941772322565	2.22044604925031e-16	0.299850535492281
"GPAM__pos"	8.09585693032765	0.668483384252051	2.22044604925031e-16	5.23825695790224	2.03125580645017	1.5669746904452	4.39535964425425
"CD36__pos"	3.1135481244561	4.83933593917782	2.22044604925031e-16	13.0029457900741	0.661043214741451	2.22044604925031e-16	2.67244027904445
"COL7A1__pos"	0.261297723505101	2.22044604925031e-16	2.22044604925031e-16	2.7931199370477	2.22044604925031e-16	10.6140171447487	12.3399922453857
"GTPBP10__pos"	6.77184988527646	6.77349106390142	4.28650068855294	1.50521374124258	0.709963811126731	2.22044604925031e-16	2.22044604925031e-16
"CREBL2__pos"	2.22044604925031e-16	2.27074165703429	0.146782180649702	5.80086079298046	15.256696516546	2.22044604925031e-16	4.43452309621391
"ASPN__pos"	2.22044604925031e-16	0.894687029072536	2.55787449941853	10.0551920552401	2.22044604925031e-16	2.22044604925031e-16	11.7924415694725
"PRELP__pos"	2.22044604925031e-16	2.22044604925031e-16	6.51064770912565	9.77260602025636	2.22044604925031e-16	2.19775261413502	7.73663413037157
"PAG1__pos"	0.407859597669666	2.22044604925031e-16	12.8281851614248	3.15432911379582	8.77536145897228	2.22044604925031e-16	1.95429243906352
"CD226__pos"	3.88159019623479	2.22374088468011	2.22044604925031e-16	6.2668329631699	11.1777320015522	2.22044604925031e-16	2.62175476286597
"MYRIP__pos"	0.596888632296121	1.27700367809281	9.82241162927003	7.64947748024211	1.60323944156876	1.40917215327539	3.83786233385889
"BGLAP__pos"	2.22044604925031e-16	1.70985131294517	3.71257376541004	0.953334189748574	0.925861770824673	20.0173224345752	0.902097231707553
"KYNU__pos"	1.17313855628379	3.30314212555768	3.23324459757596	0.796173879913144	10.2677463419416	2.22044604925031e-16	6.5299643587298
"HSPA4L__pos"	7.04962032146991	2.13304309459217	1.620473354555	5.43752564355655	3.09413116498098	2.22044604925031e-16	3.06953941216227
"NUDT1__pos"	6.65370651700175	6.80390604087453	6.45743879053426	2.22044604925031e-16	0.223444395045475	5.51001890340589	2.22044604925031e-16
"THBS4__pos"	0.094029000638812	1.29260687835791	4.9993155416402	11.7712065463523	2.22044604925031e-16	0.000940023182028594	6.60857591088108
"WISP2__pos"	2.22044604925031e-16	1.27851650645077	1.64433612690143	10.7366032766315	2.22044604925031e-16	2.22044604925031e-16	11.6040070515602
"SLC2A3__pos"	0.0964281867410903	2.22044604925031e-16	2.22044604925031e-16	1.23053549937818	8.40473765050054	4.20611385585033	11.1645239995247
"LOC390937__pos"	1.34491806630449	2.22044604925031e-16	9.0880897777706	2.12572249765375	1.17679348776646	14.1442533367925	2.22044604925031e-16
"SIPA1L3__pos"	13.1846046791356	2.22044604925031e-16	3.59836802953731	2.91206494745392	2.22044604925031e-16	1.99776649659099	0.222707303492725
"MAGEB2__pos"	4.51932963388672	4.9144520706531	1.91004393750767	2.64007720749293	4.29314503101381	4.37775047254938	3.49906429619609
"FAM133B__pos"	13.0732033637188	0.525132154799077	1.19549003242116	4.39584203103993	0.0395164401251107	2.22044604925031e-16	0.252393712488766
"IPO5__pos"	12.4739950230614	2.83703328210854	2.64498215803927	1.61179274519276	2.22044604925031e-16	2.22044604925031e-16	0.00412697535584871
"ALDH2__pos"	2.22044604925031e-16	2.22044604925031e-16	9.00785987770994	2.22044604925031e-16	8.22367449084763	2.22044604925031e-16	11.2176408278302
"LY6E__pos"	2.22044604925031e-16	1.92228169078416	2.22044604925031e-16	6.41325063320951	11.1487399003906	7.06057480053846	0.332959435791362
"CBS__pos"	2.22044604925031e-16	0.039715497511714	6.86161629205059	0.543621924141397	12.7881052116912	2.98552527924779	4.96097681817367
"DHCR24__pos"	7.56356037289934	2.22044604925031e-16	3.63952339602819	2.63309492295265	5.52117107636781	0.587790014486061	4.38566121582444
"GFRA1__pos"	0.973472548259831	0.395499016778457	5.87826114670624	12.776794007245	2.86035581219981	5.9810969524209	2.22044604925031e-16
"ALDOB__pos"	2.78229821291407	2.22044604925031e-16	8.28389634216796	4.75356500715253	0.551673599582822	2.92464891529641	2.73460460141876
"PXDNL__pos"	2.22044604925031e-16	1.46075048512271	19.6697276296282	2.22044604925031e-16	2.22044604925031e-16	2.79521649913437	3.76583401748125
"C7orf64__pos"	8.41177644372272	1.76113887156824	2.59512704715637	6.43409205897422	2.25529209575603	2.22044604925031e-16	2.22044604925031e-16
"NEIL2__pos"	7.98612466600745	0.739794307022802	2.55605777017987	3.72936714910446	0.719343600214149	7.91411720813619	0.0955344486352154
"GLT1D1__pos"	2.22044604925031e-16	2.22044604925031e-16	7.20776229601009	2.22044604925031e-16	11.1463272028568	0.847708943168568	6.63915627971271
"LCAT__pos"	1.47738773013602	2.22044604925031e-16	2.09088202364918	2.02925974171402	0.500235337806457	19.8837654447182	1.11199940014676
"C1orf115__pos"	0.241469748679551	2.22044604925031e-16	10.3812115845817	12.3113945437087	1.50667843397808	1.9274614110368	0.150918421390234
"DPF3__pos"	4.0353894104887	2.22044604925031e-16	12.3012022994255	5.18456525973138	3.09243402407844	0.997258549004908	2.22044604925031e-16
"LOC440829__pos"	2.22044604925031e-16	2.22044604925031e-16	14.2688197843569	2.22044604925031e-16	2.22044604925031e-16	11.6271243818895	2.3866953798216
"GNB4__pos"	1.51131078449208	4.02679742126971	1.02949956412563	4.49719242495147	11.1057675612569	2.22044604925031e-16	3.25578526492092
"MOBKL2C__pos"	0.107183912168456	2.22044604925031e-16	4.43096615782778	7.73749045754806	8.06119576995443	7.07942163857864	2.22044604925031e-16
"LEP__pos"	6.20148249257321	1.98625567146915	1.16784577521458e-11	3.66585492136404	4.43297261829821	1.1004405023414	7.46578940227142
"MPP1__pos"	0.780340626265955	2.22044604925031e-16	2.12298400439355	1.29336234718013	15.8829550190251	0.647534510353066	4.91996622203685
"PDK1__pos"	3.38779449400011	5.48876435544815	10.7854775022466	0.146726718527514	0.184220147895875	0.24128135444066	1.48734945794578
"PDE9A__pos"	2.22044604925031e-16	2.22044604925031e-16	19.4330413217569	4.69201884587803	0.57318401561359	1.67997292394642	0.721153778671135
"RGL3__pos"	0.0506947178475422	2.22044604925031e-16	5.03081203243483	7.62805235004347	0.707996263438235	10.202223302073	3.06091820890108
"FOS__pos"	2.22044604925031e-16	1.15760279472653	4.60673198361012e-14	9.84653147491002	2.96986130239369	2.89169242364754	10.5300770209344
"TIAM2__pos"	0.543962634432869	0.350443340863184	11.6523559088462	0.458304993708485	4.62794678589095	3.50976061227802	6.45738670308984
"MYEOV__pos"	2.22044604925031e-16	0.466118034274723	13.3357129204516	2.22044604925031e-16	1.46309079163887	5.43273434827167	7.87782695654331
"WNT5A__pos"	4.0946499506913	0.280698786027466	4.73175474962806	3.92547820326735	0.036153685012966	2.22044604925031e-16	9.80007050979138
"PUS10__pos"	6.99314353271845	2.8033827394908	10.6084435753513	1.59622898806791	0.0579159858839491	2.22044604925031e-16	2.22044604925031e-16
"LOC389137__pos"	4.54981276551633	7.33556332286513	4.08875311437833	1.68331941157154	0.676883495270606	2.22044604925031e-16	0.857499732640732
"C11orf53__pos"	0.560614597178529	2.22044604925031e-16	11.6805566499972	3.39728083500514	2.22044604925031e-16	5.22964355952616	4.09162711615215
"LOC100287064__pos"	2.22044604925031e-16	9.03700849861155	13.2550328014773	0.928717378506839	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ITGB8__pos"	1.96950002310749	1.34269177197966	1.36065427816005	8.23800306942854	1.21163749185363	2.22044604925031e-16	9.24793379040452
"PDPN__pos"	2.22044604925031e-16	0.952393853687901	0.925609988463157	2.22044604925031e-16	0.915867986098175	1.95652731322579	19.9710058892786
"CSTF3__pos"	13.5172181726311	0.593679412672635	2.22044604925031e-16	2.00250776207137	0.917886761156056	9.05723783064192e-06	2.22044604925031e-16
"ITGBL1__pos"	2.22044604925031e-16	1.35169845073579	5.99172831430539	5.7215127714606	2.22044604925031e-16	2.22044604925031e-16	13.2046515667124
"RAB25__pos"	7.47380345263787	2.31689524722395	8.02471743817244	4.35266425189522	0.762581978555744	1.32620200928212	1.71466151739305
"G0S2__pos"	2.22044604925031e-16	0.83367818475737	2.22044604925031e-16	1.94000249634338	3.13729747790117	4.8843213720603	16.6170272627423
"KLRA1__pos"	7.48422646188454	0.164883444309681	0.239916484352183	7.28455394599423	0.401292445834534	9.46965140220971	2.22044604925031e-16
"MMP9__pos"	2.22044604925031e-16	2.22044604925031e-16	3.52176806634216	2.22044604925031e-16	10.2947020977932	3.78645582472829	9.6121636729739
"ATRNL1__pos"	3.6336764338822	0.522020495994526	13.9244204095023	6.55417602155733	2.22044604925031e-16	0.06599285971803	0.642315498107512
"RAP1BL__pos"	2.22044604925031e-16	6.69951987171509	17.7283860555953	0.931563890770684	1.0117692169456	2.22044604925031e-16	0.503518791486679
"HERPUD1__pos"	7.39841081577096	2.5497901258075	4.95551976347926	2.97302770020666	3.26177218978294	0.0437760053171965	2.01545633670492
"CRTAC1__pos"	2.22044604925031e-16	0.559626555496053	2.19405482451821	9.26279762664953	2.22044604925031e-16	2.22044604925031e-16	11.9702748908827
"COL11A1__pos"	2.22044604925031e-16	0.0889303231106855	1.39697333914063	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.2734047996188
"C17orf87__pos"	0.644778368004259	1.95583606942832	10.5044871302791	1.20090830074169	9.95638217033336	2.15034508548712	0.0224714556917374
"CADM3__pos"	0.560974277636504	2.22044604925031e-16	4.68266473172936	8.89118932415788	5.47486569722197	7.30911742596239	2.22044604925031e-16
"SERPINB9__pos"	4.08260055546296	2.22044604925031e-16	6.18867740222537	0.663600997773723	9.07442414261225	0.724469353750843	3.40104058755018
"GALNTL1__pos"	3.89743985865928	2.22044604925031e-16	2.23344197025406	11.8965174334575	3.73063201802063	5.9610380428242	2.22044604925031e-16
"SH2B2__pos"	3.85288477212621	2.22044604925031e-16	14.4072717967501	2.22044604925031e-16	1.47354199363209	8.75613367418422	0.740670048206331
"HNRPA1L.2__pos"	2.22044604925031e-16	2.22044604925031e-16	21.7975048298449	2.22044604925031e-16	2.22044604925031e-16	0.607354167945128	2.22044604925031e-16
"PTPRS__pos"	2.22044604925031e-16	2.22044604925031e-16	12.1643553247684	7.7660293347249	2.22044604925031e-16	5.5454351705055	1.8242022928323
"PFKFB3__pos"	2.18959429268427	2.22044604925031e-16	1.40443244163264	0.151418649174828	8.29377036731392	1.60973373277075	10.8855634328583
"TFCP2L1__pos"	8.01044050552752	2.22044604925031e-16	4.30478570072083	5.37714755348888	4.1530135472469	1.90984769215719	1.41791156451777
"POLD1__pos"	13.1638371326022	2.22044604925031e-16	2.22044604925031e-16	0.82309308702849	1.04240320313259	7.06230470281784	1.03680256965748
"C11orf41__pos"	0.322274647278562	0.10251692508935	18.1986162911805	3.49729145562186	1.9486945764246	2.22044604925031e-16	1.57660803271637
"ACTR2__pos"	5.83242538201518	0.297867385992463	9.89565217291387	3.12143758047341	2.7940203557449	2.22044604925031e-16	0.0353200480830356
"SELPLG__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.7475679774179	13.3495668201401	5.05913786301719	3.41501487644977
"CEBPA__pos"	2.22044604925031e-16	1.08139871716374	6.47042860016186	1.42430261957304	11.0111273444172	2.50021341078152	5.47070249321173
"FZD6__pos"	6.2946027783016	4.0616043332688	0.0128410196286117	9.59941559794643	1.9703517453191	2.22044604925031e-16	1.53068893298792
"PITPNC1__pos"	3.95284163083324	0.570993378702735	12.7727556524106	2.1440490024535	1.14997118497159	3.95077716287586	2.41873021026428
"GBA3__pos"	0.54402254319933	2.84126758945406	13.7526861298214	5.90361680810406	0.788340996025432	0.193677356626536	2.23134255512579
"TSPAN11__pos"	0.659015751595077	2.22044604925031e-16	8.65421983117884	2.5624940901328	1.65824065852778	4.75573400031564	6.84787753026724
"USP2__pos"	2.44157367581045	0.0547500711579656	15.7787231197385	6.13992584360801	1.80979604493837	1.34952011394026	0.133753534185933
"MFAP4__pos"	2.22044604925031e-16	2.22044604925031e-16	5.87001552249723	12.3370288880609	3.87883975778401	1.73154803198802	2.60070438468034
"ATP5D__pos"	3.58442297210592	1.06934617725751	2.46869706150527	2.22044604925031e-16	2.22044604925031e-16	16.9031720061221	2.22044604925031e-16
"RHOF__pos"	4.34964625765785	0.669265836928455	8.91543357207073	2.14228600409272	4.29988911584006	2.44247837657653	2.73979606528959
"SLC12A8__pos"	7.86950596148061e-07	0.26641172249925	13.9471702621181	2.22044604925031e-16	0.65946880121112	3.225578819404	9.22370714227623
"SRC__pos"	0.329430286004793	2.22044604925031e-16	2.82684946979951	2.22044604925031e-16	13.2963068085593	2.74758860119222	8.35245796298309
"ZNRF1__pos"	3.69189902400094	0.205727879667704	0.213399871915341	3.54613273342291	5.70796851261641	7.88800818847798	5.06568210477062
"LOC100287578__pos"	3.03257890382208	2.22044604925031e-16	2.22044604925031e-16	5.71737377931876	6.96159304235906	2.24903160879699	7.27239216504758
"SYTL4__pos"	2.22044604925031e-16	2.22044604925031e-16	18.4810960221303	1.52817470268216	2.22044604925031e-16	2.22044604925031e-16	3.52452737977722
"MYO3B__pos"	3.62047922158167	0.563621439202476	18.3970502888785	1.63313707548135	2.22044604925031e-16	0.510704937542722	2.24744080658127
"NPNT__pos"	0.027637052481941	2.22044604925031e-16	5.43913518323476	10.3716706499792	0.149553274225689	2.22044604925031e-16	6.0653114999366
"MYH11__pos"	0.572390707523122	2.22044604925031e-16	6.89862402425056	14.43973915747	1.06404718909045	3.04526594876267	1.94192657427205
"B3GALNT1__pos"	5.33237429992758	6.51464142785487	5.52659178670299	4.99083799595661	2.22044604925031e-16	2.22044604925031e-16	0.638498560975386
"CD320__pos"	6.71739257430641	0.677877993711553	2.22044604925031e-16	3.08717737399488	0.122275500719292	11.242501227264	0.146262067337104
"RTN4R__pos"	2.22044604925031e-16	2.22044604925031e-16	7.63924929086615	2.29253518528899	10.0040884884792	5.01965120453412	1.79928495211773
"FAM185A__pos"	11.6904579175586	0.456433869742465	2.53844270259318	1.91995028545984	1.60011077424406	0.318728177355701	2.33709917811072
"STEAP3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.631567651712037	13.4003206595463	2.22044604925031e-16	12.6493589599959
"CD9__pos"	0.349804166448429	2.21943131704962	10.8180078820801	6.89194020542341	0.580660586022538	2.22044604925031e-16	4.31564536606734
"NUP107__pos"	11.8103207782494	2.22044604925031e-16	2.06898411962847	1.91446726215078	0.689380742290104	2.22044604925031e-16	2.99902885713818
"GDPD5__pos"	2.22044604925031e-16	2.22044604925031e-16	11.0885760743149	0.192838313630882	2.22044604925031e-16	13.4814226431745	3.22474367961019
"TRPA1__pos"	0.0350468362901009	1.20569775269416	3.97828819335546	1.44934545722339	5.7632454433114	2.20889224733103e-12	12.0785818298056
"CCL5__pos"	2.22044604925031e-16	1.77331034018461	1.47022193205537	2.24426750066528	14.3878348549774	2.87103807108122	4.19563774757494
"BAIAP2L1__pos"	2.88297325338854	2.22044604925031e-16	5.19218467640518	2.80448079049362	4.95923255486742	4.39045379682281	6.44608159795046
"SNX5__pos"	10.4944679054552	2.64975571952541	4.25407103592975	0.676225823999987	0.505689814672746	2.22044604925031e-16	1.19164620630006
"LOC100288117__pos"	2.22044604925031e-16	8.49934420749589	17.5443976752198	2.22044604925031e-16	0.175313874685444	0.0697321736352777	2.22044604925031e-16
"OMD__pos"	2.22044604925031e-16	4.06157714589941	2.259855108681	9.45276036898336	2.22044604925031e-16	2.22044604925031e-16	9.84277808087447
"KCNJ5__pos"	0.130851387580272	0.401654406633946	0.192916325487451	1.23330197671807	17.4266721907515	2.22044604925031e-16	6.77509097860668
"C8orf4__pos"	2.22044604925031e-16	0.991971862498914	2.22044604925031e-16	7.23324023455982	0.603216148840539	3.07808262904711	12.2891875051671
"TEX9__pos"	2.58558318710513	3.98608789515591	13.5544809200348	2.22044604925031e-16	2.68841976084854	2.22044604925031e-16	3.59588411888599
"S1PR2__pos"	2.22044604925031e-16	2.22044604925031e-16	22.4334240235218	2.22044604925031e-16	0.469291163272391	2.30438149888661	2.62636796764226
"WEE1__pos"	8.63856732930503	2.22044604925031e-16	13.8417986548524	2.22044604925031e-16	2.22044604925031e-16	0.196517547299248	1.28632882568934
"ANGPTL4__pos"	0.251457143311407	0.863962553657464	2.22044604925031e-16	2.43642344147464	1.737292279848	3.45365851358359	16.8855038102431
"POU3F1__pos"	6.63033174917718	2.22044604925031e-16	4.89961584006607	0.261010183929835	3.11980750802075	5.39525477781137	4.13691770048396
"ATP1B1__pos"	5.33109801578376	2.4811939789285	1.41346995401928	6.81873963173445	3.80919017874556	2.22044604925031e-16	4.59831213454428
"F13A1__pos"	3.77748868721231	2.90073130456915	2.22044604925031e-16	13.502346390621	1.98821409087335	0.161304243682647	2.55626961046758
