"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"APOL1"	"APOL1"	-0.755242755301115	-0.97083393782496	-0.261748040426842	0.424385105229877	1.165769456396	0.101090054782322	0.887966002274376	"S01"	1.165769456396	"IS05"
"SLC15A3"	"SLC15A3"	-0.505426786415945	-0.941518113112326	0.388927440622526	-0.310196933089718	1.16519455654293	0.242543263700118	0.396797869828586	"S01"	1.16519455654293	"IS05"
"CSF1R"	"CSF1R"	-0.721771224004977	-0.893864319942663	-0.133941428911598	0.0978665019599395	1.15955699930474	0.114629802431247	0.890222630896266	"S01"	1.15955699930474	"IS05"
"CSF1"	"CSF1"	-0.753193244079771	-1.13720686633636	0.249641952514171	0.636266180679497	1.13324814545157	-0.198803527753025	0.786347851817276	"S01"	1.13324814545157	"IS05"
"SLC2A9"	"SLC2A9"	-0.789866004599295	-0.323442829551082	-0.282863107190251	0.135911375356011	1.13244580250648	-0.482698202550041	0.938622852280946	"S01"	1.13244580250648	"IS05"
"CHST11"	"CHST11"	-0.499479806322701	-0.716083690752868	-0.101922460543123	-0.0540351348531958	1.12041933122017	-0.414112896173467	0.887977680805599	"S01"	1.12041933122017	"IS05"
"CCL5"	"CCL5"	-1.0573351213742	-0.0973603848811216	0.0192859292736367	-0.0512603110691092	1.11843520471834	0.0734613317186228	0.581694275318701	"S01"	1.11843520471834	"IS05"
"TBC1D2B"	"TBC1D2B"	-0.534135377300135	-1.21781352189888	0.0189778092408878	0.618250882376914	1.11683692098635	-0.137091792967618	0.694904941073982	"S01"	1.11683692098635	"IS05"
"SIRPB2"	"SIRPB2"	-0.66027750583383	-0.828784522813178	-0.0591959419094104	-0.146178488286922	1.11463406185145	-0.0654546250370238	1.03463207033356	"S01"	1.11463406185145	"IS05"
"PADI2"	"PADI2"	-0.447006125079737	-0.427038176198022	0.35062179848442	-0.252893185675433	1.11247696984563	-0.157219597524458	0.0788028094966493	"S01"	1.11247696984563	"IS05"
"TMEM51"	"TMEM51"	-1.15100260163973	-0.359643105240228	0.0600444006145484	0.0361386896524064	1.10666798942343	-0.110940602665548	1.08749614426444	"S01"	1.10666798942343	"IS05"
"KLHDC7B"	"KLHDC7B"	-0.450772705665804	-0.823921129578387	-0.126078374702436	-0.10409747396035	1.10212884220771	0.497608754446262	0.286590368403789	"S01"	1.10212884220771	"IS05"
"APOE"	"APOE"	-1.00004566231427	-0.284530028848413	-0.0143766970392005	-0.483346355125989	1.09654754687808	0.0666551080121081	1.08436035868522	"S01"	1.09654754687808	"IS05"
"ICAM1"	"ICAM1"	-0.540579606154574	-0.978538344413294	-0.0322001645176923	-0.120147340557415	1.09449249731327	0.132984569056238	0.83925658733236	"S01"	1.09449249731327	"IS05"
"HLA.C"	"HLA.C"	-0.721382366156674	-0.443577621555983	-0.0564888615974037	0.102066970631275	1.08577453549268	0.236149861672869	0.294713656797323	"S01"	1.08577453549268	"IS05"
"SELPLG"	"SELPLG"	-0.879639089992445	-0.917696545600104	-0.0440383368777839	0.366136088041846	1.08318275364414	0.457116052835054	0.700621683845018	"S01"	1.08318275364414	"IS05"
"SLC7A7"	"SLC7A7"	-0.871258080636639	-0.303458290363876	-0.279638163865775	-0.107882491748979	1.07601400900666	0.130308871040606	0.797761110470545	"S01"	1.07601400900666	"IS05"
"ABCD1"	"ABCD1"	-0.412099380048462	-1.0160345610392	-0.162630633961203	0.1280288920187	1.07127941913855	0.617577772088747	0.234147396136886	"S01"	1.07127941913855	"IS05"
"TMEM176B"	"TMEM176B"	-1.29276883918174	-0.089301750761728	-0.0696988493189171	-0.0186010994315508	1.05181876953287	0.263913019337116	0.90556481785675	"S01"	1.05181876953287	"IS05"
"CBS"	"CBS"	-0.837165558039524	-0.664282980049508	0.399498525055429	0.0352156597282063	1.04272952805284	0.211563272665411	0.486232984701693	"S01"	1.04272952805284	"IS05"
"SRC"	"SRC"	-0.542151501177392	-0.876076289523829	0.184463165786193	0.0738528941356914	1.04025390682953	-0.0327840511142113	0.597576160868649	"S01"	1.04025390682953	"IS05"
"FAM105A"	"FAM105A"	-1.02369747763031	0.248719217750742	-0.071052573484982	0.281951775703012	1.03726837787336	-0.717228239691963	0.665712043449679	"S01"	1.03726837787336	"IS05"
"SREBF1"	"SREBF1"	-0.456382573718462	-1.16948592236375	-0.0700552448284992	0.339232416932961	1.03361597371699	0.501683066521487	0.377372617509191	"S01"	1.03361597371699	"IS05"
"CREBL2"	"CREBL2"	-0.791479286803976	-0.12619583749107	-0.0159757034627983	0.343921303746549	1.02190884848299	-0.699768893985043	0.638554102452528	"S01"	1.02190884848299	"IS05"
"P2RX4"	"P2RX4"	-0.914675328979711	-0.373492797114953	0.133813542987668	-0.10191653893144	1.01446820047725	0.350463666330523	0.507740753662354	"S01"	1.01446820047725	"IS05"
"BLVRA"	"BLVRA"	-0.908310308517725	0.223178622414603	-0.248460225330426	-0.0537842381690931	1.00171715671447	0.00506172894408518	0.369052495518728	"S01"	1.00171715671447	"IS05"
"MGAT4A"	"MGAT4A"	-1.14032426885658	-0.0672240442461092	0.406302376923246	0.395370113901497	0.993343219382966	-0.601571452792499	0.703791477118477	"S01"	0.993343219382966	"IS05"
"C14orf83"	"C14orf83"	-0.789023879899405	-0.856211618406396	0.527665921756936	0.446963486140387	0.993008743777581	0.378815914336427	0.136757071397993	"S01"	0.993008743777581	"IS05"
"C4A"	"C4A"	-0.195665212201329	-1.11862447316651	-0.309768338566246	0.742718396062736	0.992492636872856	0.0572685073245394	0.187027821642024	"S01"	0.992492636872856	"IS05"
"SOAT1"	"SOAT1"	-0.277646955341376	-0.309630448936108	-0.321560563623957	0.170406097523731	0.990561974140964	-1.09558732099589	0.754140000573517	"S01"	0.990561974140964	"IS05"
"PQLC3"	"PQLC3"	-1.02055439846205	0.521826637753952	-0.00657438156272994	0.262921894367121	0.988208522413896	-0.811402355642573	0.440121047921525	"S01"	0.988208522413896	"IS05"
"HLA.B"	"HLA.B"	-0.709957927562866	-0.529916449555027	-0.175826823099922	0.0596997473159768	0.985542487974992	0.418263687532512	0.459171633517802	"S01"	0.985542487974992	"IS05"
"BHLHE40"	"BHLHE40"	-0.428854763370528	-0.984929161467992	-0.162041678110465	0.376809259878975	0.97697939123435	-0.1190788037389	0.718615938603705	"S01"	0.97697939123435	"IS05"
"PAQR8"	"PAQR8"	-0.695405203558455	-0.591412279488067	0.408727151499474	0.546760124272823	0.973363988370311	-0.245330244022198	0.22142590610916	"S01"	0.973363988370311	"IS05"
"EPSTI1"	"EPSTI1"	-0.81770986672886	0.0524983994437815	0.214523771240634	0.212331091516063	0.971556468289944	-0.547246696461075	0.327554255305665	"S01"	0.971556468289944	"IS05"
"DDX58"	"DDX58"	-0.5935809947913	-0.345642647176617	-0.316521647101457	0.691810501140481	0.968384876468853	-0.427170593406792	0.387772589357918	"S01"	0.968384876468853	"IS05"
"NR4A2"	"NR4A2"	-0.471535820223352	-0.82357652421779	-0.299065272086647	0.683992250262697	0.95908055427179	-0.100308756329489	0.481325761164121	"S01"	0.95908055427179	"IS05"
"MYO1A"	"MYO1A"	-0.49457042729682	-0.540675858749101	-0.394826983181738	0.0326463972501173	0.958380960100164	0.544292010853054	0.252042677598771	"S01"	0.958380960100164	"IS05"
"FAR2"	"FAR2"	-0.514987833601456	-0.366601913308014	-0.195893386666389	0.547740531933291	0.955828856711147	-0.757299746859942	0.577244390092543	"S01"	0.955828856711147	"IS05"
"TNS3"	"TNS3"	-0.162820623823005	-1.06068398466882	-0.259868797961366	0.291927150339418	0.954863379377975	-0.216959217398885	0.627022579227888	"S01"	0.954863379377975	"IS05"
"PSEN2"	"PSEN2"	-0.822026502537831	-0.762751999615894	0.296430437906709	0.192489568433805	0.954307729678647	0.264729076964768	0.58534179261045	"S01"	0.954307729678647	"IS05"
"PNKD"	"PNKD"	-0.842834716300684	-0.658505718150787	0.535801575949844	-0.345416798267663	0.951865470973733	0.25158896290024	0.731680747551136	"S01"	0.951865470973733	"IS05"
"PTAFR"	"PTAFR"	-0.665189458397177	-0.546896513580469	0.4484694216838	-0.0923458068533446	0.942639937446749	-0.59988201545907	0.887303990322206	"S01"	0.942639937446749	"IS05"
"SH3BP2"	"SH3BP2"	-0.207714209623831	-1.19593434073015	-0.410093859199828	0.453826547124156	0.941166578291032	0.547245994415217	0.254619774098644	"S01"	0.941166578291032	"IS05"
"PGD"	"PGD"	-0.233834411820112	-0.684943913324821	-0.29963869595145	-0.552174438044441	0.935278082328821	-0.092693157984274	0.901540016297632	"S01"	0.935278082328821	"IS05"
"KCNJ5"	"KCNJ5"	-0.376760257525892	-0.334707799662741	-0.182994741965439	-0.15002974494112	0.931090009898389	-0.3778267618536	0.56467067809842	"S01"	0.931090009898389	"IS05"
"PLD1"	"PLD1"	-0.663011591625548	-0.837872893181496	-0.119796701431506	0.586303216281171	0.928987718140623	-0.215766727029031	0.855246819781265	"S01"	0.928987718140623	"IS05"
"NFE2L3"	"NFE2L3"	-0.458563200371446	-0.300262617451413	-0.09043896530485	0.279015279745635	0.91843091209987	-0.693491241310684	0.521728679361694	"S01"	0.91843091209987	"IS05"
"LY6E"	"LY6E"	-0.660202885238908	-0.425897122284074	-0.350555984182583	0.399338896560308	0.906763320474622	0.44442319124544	0.203663708923701	"S01"	0.906763320474622	"IS05"
