"V1"	"CTSP.ACY5"
"SYT4"	"SYT4"	2.99231425801511
"RBP4"	"RBP4"	2.17822499038433
"TMEM30A"	"TMEM30A"	0.547346917110234
"NUDT11"	"NUDT11"	0.471259722248205
"TDRD9"	"TDRD9"	2.47067125508882
"LACTB"	"LACTB"	1.37013728855847
"BCAS3"	"BCAS3"	-0.201650118191184
"IGF1"	"IGF1"	1.95522290285539
"DEFA5"	"DEFA5"	-0.345375488941462
"OGDHL"	"OGDHL"	-0.546413513755503
"PSIP1"	"PSIP1"	-1.03407337576678
"SPON1"	"SPON1"	2.2421394422786
"LRRC4"	"LRRC4"	0.0601800084205178
"APOE"	"APOE"	1.15375642532709
"WNT2"	"WNT2"	1.23272530704544
"GPR82"	"GPR82"	0.994883097567627
"GADD45B"	"GADD45B"	0.745792471905728
"MEOX1"	"MEOX1"	1.34958135766914
"NDP"	"NDP"	2.30456048066406
"MANEAL"	"MANEAL"	-0.220128978011324
"LIF"	"LIF"	0.71875346762445
"NFE2L3"	"NFE2L3"	-0.676516398218802
"CDK2"	"CDK2"	0.318151689064845
"CAMKK2"	"CAMKK2"	-0.507905274102961
"PAQR8"	"PAQR8"	-0.964919529843962
"PYROXD1"	"PYROXD1"	0.0770379259081727
"SLC15A3"	"SLC15A3"	0.278163982431609
"RPAP3"	"RPAP3"	0.297931591221747
"CPXM1"	"CPXM1"	0.828836262911165
"ITGB2"	"ITGB2"	0.548944719631483
"NIPAL4"	"NIPAL4"	1.80060102627979
"EPHA4"	"EPHA4"	-0.175245627443255
"TMEM87A"	"TMEM87A"	0.763182120101094
"CLEC5A"	"CLEC5A"	2.17628695331907
"HNRPLL"	"HNRPLL"	1.03913715432549
"RBP7"	"RBP7"	2.21499782239409
"EIF2AK3"	"EIF2AK3"	-0.734509765045626
"EEPD1"	"EEPD1"	0.606938321154608
"STAG3L1"	"STAG3L1"	-0.691257612925983
"RASGEF1B"	"RASGEF1B"	0.320423193827129
"ALDH1A3"	"ALDH1A3"	0.175192289664834
"LIPE"	"LIPE"	1.77786237244938
"AHRR"	"AHRR"	-0.546381714581995
"TJP2"	"TJP2"	-0.209734262765212
