"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072003"	"MS2010072036"	"MS2010072827"	"MS2010072831"	"MS2010072913"	"MS2010072925"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072004"	"MS2010072805"	"MS2010072835"	"MS2010072838"	"MS2010072902"	"MS2010072917"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072038"	"MS2010072813"	"MS2010072837"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B07_830666"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"MS2010072001"	"MS2010072023"	"MS2010072034"	"MS2010072042"	"MS2010072821"	"MS2010072824"	"MS2010072828"	"MS2010072904"	"MS2010072921"
"ECHDC2"	9.81865049952585	7.72610810061622	9.48124789014298	9.02138502494367	9.53474460066589	8.62137652769407	8.23966023993262	8.84378958411763	10.2722504435753	8.5847914641858	9.03117992806995	8.68985226680991	9.19372546944894	9.40078122789953	9.80297045130453	9.5232290056965	9.23437213625734	8.65108860892668	9.08887851964841	7.68476791868545	7.66097489192089	8.07673911141529	9.97153670926242	8.60040276769209	9.61842245371307	8.73728382081315	9.04026073146383	10.544439873143	9.12118724680983	9.22554915939017	8.55000290709298	9.62906935961028	8.36244374183032	7.07458951469177	9.36750169205888	10.6101903214104	9.15651982761924	9.50431955113725	9.28679257308208	9.49884587359644	8.60522629060193	10.0112356951012	9.25923354784625	9.60867749504938
"DGCR2"	7.78871363278658	7.93011383464043	8.28740396984307	7.19811831042507	7.79234363516698	7.32837092637327	7.58690678721139	6.93663646305875	7.84955719186826	7.4049097182179	6.96219826180642	7.37044540510895	7.58619367173956	7.51338101781058	7.51199622156465	7.42884755141815	8.70051383456042	7.63949617680331	6.46445789815732	6.76262602985719	7.38269321830614	7.17090337058647	7.111427633045	7.26334669184344	7.81819596823255	7.55947775633918	6.88477367818173	7.62686066777272	7.18675467616477	7.52787966039579	7.65929181538158	7.11527226755728	6.95364740058049	6.55585448053823	7.24262480116516	7.76460724096174	7.51291454201878	8.11322511308339	7.52212436858341	6.85502661429582	7.14895044697938	7.92842029059079	5.94432080503508	6.78851972843219
"FAM131B"	2.24615564620561	5.98410404117237	5.46497343030529	5.16249822500221	5.1736845829581	5.22080582804137	6.07302992992707	5.68227257643371	5.50628057062731	2.22167965270961	5.45124842261635	6.14219275820422	6.03321784815865	5.54738026657583	5.99745313240118	4.59353840496198	8.28312598757857	5.74478142419366	4.48229362936082	5.1385235386589	6.35803326517547	6.1666424061604	5.6309253001568	4.65733698049765	4.64666442889129	1.82140939297555	6.28460378229143	6.02763205076672	2.96257628781371	5.43250518312957	6.26975708871841	3.29083190378839	5.70410283577502	4.15683599993733	4.65488548895998	4.9996596396136	5.98154364677088	5.08275342340684	5.11372681741085	3.33870203067323	6.16979269820813	5.48646205169864	5.08896327060785	5.95584625810542
"BZRPL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TIA1"	9.85332082537571	8.5931007891016	9.29803199715792	9.74510978325318	9.64691062695909	7.98005763723835	9.54409237931148	10.077653271685	9.972380238191	9.95808907988835	10.1599487185211	9.26179411836735	10.0479010802471	10.1461249901496	10.5418276752901	9.61827718971118	9.85812556022307	9.30150005770526	9.37226741188991	9.35072190260082	9.54226997555103	9.01784540071416	9.62947883890739	9.16598011879056	10.0118655589742	9.49150767978525	9.97432726122851	9.7120282836734	9.77484284292416	9.39253380024615	9.11907327972258	9.62972646402033	9.19201262303069	9.32692313431074	9.53620954124321	9.66784385064034	9.97772351056178	9.47094029801933	9.68847480514469	9.87603146108923	9.41550253180892	9.68874759330536	9.78308716156059	10.2221976305271
"COQ10A"	6.88734197393377	9.9804181516211	8.75947057586643	9.01448525191895	9.2151784106401	8.40643947480011	8.4718650963918	9.8683876334836	8.24958884927434	8.61690990459082	8.79045372792694	8.35917724237805	8.57099861224378	9.69320339241164	8.78100734255367	9.00293404056675	9.22232727647376	8.48248803942368	8.6186017205409	8.11111609764054	8.25649152156683	9.16117335434379	8.84593354694889	7.82987183221915	8.89610630398689	8.24648062917404	8.44553160349125	8.61148599792727	9.36599570964307	8.13059273931485	8.04905447015449	8.07977597016912	8.43324985170568	8.76440418009078	8.02522978592265	8.83813591903575	7.98338812900137	8.06169089476895	8.99737015671053	8.25288940949928	8.54975762028504	8.2519552617154	8.77659065748766	8.23492980688279
"FGFRL1"	5.92660603029685	3.05138122830259	2.79562931188114	3.47922836751687	4.72345432147533	5.66922688260247	4.16338759760589	3.2221096634289	5.76542188758498	4.7030523855635	5.71135508260538	5.502583848322	6.05722149092404	5.29179613762108	3.2900944745081	3.83263559135847	8.56691797939469	3.17863296296586	4.05800740624607	3.40737980299642	3.87164789579658	2.18790655226686	2.6114988579102	2.82304203162058	5.28982626761564	5.07059035911721	4.32310178323043	5.5131865377339	6.15968146956334	5.30990694345847	2.1591955308443	4.63398655959301	4.70253847053366	4.09554925485357	2.98868836903815	5.47485717157146	3.99493601974877	5.28842527128572	3.98306065365354	2.89955088605747	5.80718150413668	5.92332149330929	3.86582855037778	3.67086183254208
"XCR1"	3.49581666411845	3.28032253594079	6.26202795690051	5.42816676143011	4.46541787876731	3.09626485160717	4.12696343481405	5.43910306098958	6.71162879868838	7.00430355875237	5.99057114616542	5.70995859911216	5.76992131597683	6.35061380837872	6.11496115300741	7.09692561133062	8.33557035535813	5.12952151404458	5.27873630191012	4.17521557042703	5.44085359461616	6.46889391940407	5.91626110491036	2.84162645518409	5.41700728704672	5.45621535779195	3.80393483472078	5.34403272708591	3.30135172495744	5.69507969869205	6.25191933931391	6.5366115959422	5.98929578681585	5.3407495119015	5.73056766864886	6.95114047411355	6.1260030272301	6.25199124034573	4.08548689796016	4.53633957808652	4.97954590518756	5.39781736152931	3.93843374035573	5.87521523940398
"HDAC5"	8.01612684739319	4.49423805560855	5.32074854318286	4.21215108164042	4.5770965754641	4.62783071822754	6.05131318998093	5.77954142160739	6.42492954970684	5.63861975152478	5.70954470923358	6.32189970313949	6.52339155232417	6.11686734411897	6.49135914401514	5.62463169071915	6.28696290226844	6.70744588277207	4.513915412069	6.1652851959954	6.18755729929691	6.71619053460324	6.80336688473315	6.57897963651902	6.87910237776224	6.39480704188116	6.13500186247864	5.06125695801623	5.18759064704906	6.3041630786385	5.65423335960116	5.73860219156623	4.95695175527241	6.50074378396728	3.88592141879438	6.97068334528479	3.30059193316821	6.39268989958641	5.74559499294956	5.93524420929091	6.17774322682846	6.09303298813306	5.94615367252208	6.69301283886209
"PIK3R1"	10.1516325638504	9.96447367385638	9.62680394854205	9.60428539956876	9.47251249357227	9.25418562718813	9.95442303888729	10.4684911884968	11.3462617028192	10.2432209023107	10.4122636026372	10.2276135414715	10.2573369503042	10.4431507375647	10.6234502614399	10.3195617057997	9.24511683485289	10.318190220424	10.123938979499	9.81546357659671	9.8461753440389	10.5044987988325	10.1539672611747	9.92237204122281	10.6668043380156	9.5772498229361	10.3564945432152	10.5902027909458	10.36065782654	10.0680143107188	10.1895248154503	10.7148964656591	10.1146526756319	9.10634558901166	11.0817780079927	11.28356665248	9.59502249168846	9.60685309438089	9.94797029203197	10.1215271681261	9.39339754926299	9.92949631327973	9.6922745667796	10.258412296719
"NAT15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC645944"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR10R2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZNF578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C16orf45"	6.90906978435182	6.88395694351948	8.16930294635886	8.63427007341662	9.23845412140154	7.9213462968339	8.35632627927357	7.54680929219128	7.9591844719084	7.80041375502138	7.39902026351708	8.11952191236006	8.46644451517459	7.20114819959256	8.33095509357921	8.57707180512232	9.33601787842808	7.24427213484366	7.25211837866806	6.27016151274843	7.66922201571468	6.04117429074657	7.25124807591842	6.09543148951777	7.98936219801266	7.87609834919992	7.72074318835243	8.31166798724375	7.72923179388614	7.48854580501	6.34307546761853	7.61261846158001	6.79991037751247	5.27575686212447	7.86831175927241	8.88055133533581	7.32554858358159	7.70860138122223	7.63561418960217	7.25281760600709	6.69186659273482	8.31706767495467	8.33307798916834	7.70106685392142
"POP7"	10.4746164980312	10.4323983333911	10.9429047407501	10.9907677710164	11.988739911463	11.0564495952023	10.8899330916366	9.6905264997153	9.95095554748866	10.3451762949703	10.2811032548882	10.7201934290354	10.7401508413179	10.1630869253803	9.98426557949425	10.338423044514	8.69080981868699	10.3646276934322	10.2025769834872	10.3247765487074	10.6042078338649	10.3637836917252	9.86268040969592	9.68519047675914	9.54092976607383	10.6955030051393	10.4352172556931	9.94087647674872	10.2061909140806	9.27721342533319	10.4914920401743	9.66741646161658	10.212852661156	10.2916334851258	9.44359021241577	9.96839020816347	10.3292169607287	10.2452749323577	11.0798109488338	10.1211566636898	11.0503503573532	9.87871667861318	10.6443611456389	10.0041948293773
"CAPS2"	1.89083507630145	4.37745432551889	4.70886562983679	5.53599890876124	4.33144564678273	2.19547792157306	6.44531903829183	5.00600523077466	6.20377475256757	3.12819964412428	6.16852146488611	5.54116233531432	3.34607222359628	5.48762556632844	6.56159501628044	4.7665529270184	6.83045504462299	6.1397605584223	5.83112005463712	4.50445944789792	4.35915951353842	5.43407090992269	4.51284046601758	4.61555534438235	5.08939399974998	6.30434396472546	5.50870082764945	5.67160479192812	5.91896907652441	5.34091158302786	5.72313551185679	6.21131170458169	5.18885191744719	3.10022208155991	4.63617548416499	5.904185532511	5.29958154773971	5.88367979138353	5.98315675841097	5.41170654045482	5.1733474286305	6.39299208406295	5.95098230488362	6.25812188437044
"KIAA0408"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BRSK2"	3.74071111079163	2.36737559681641	2.73462641324519	2.8398494307163	3.6739714338633	3.11688632770985	4.15026463639196	3.2462532324331	2.23542618829041	2.18730160500273	4.45053778222729	3.3912526888165	3.41999425252819	2.29472200404934	3.81810820205409	2.57262378928731	8.24301074359767	2.64269586778248	2.27338840027128	2.49423083694116	1.99349029838043	2.83708314477862	3.06832713563719	2.62348828739354	2.83365121018636	2.31112989488036	2.45364419992236	3.12954196499825	3.19828105976895	2.52378362541709	2.79815139273692	2.36405460595136	2.8158730966556	2.98141031657233	2.49771232899523	2.0114060122484	2.11294186309824	2.42447664132227	2.97239173606987	2.10253112744813	2.9804103880659	3.34292473625126	3.41870714338518	2.96438764402687
"CGB8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MPZL3"	8.96046985904812	7.38505225876243	6.76766067005643	6.53964142800052	5.80124164846498	7.2843804943957	7.30095546974922	8.48318003414021	8.91761528902348	8.60903148478256	7.91700248353817	7.7504829656461	8.78501142101902	6.25130469829644	8.36181708762305	8.1135661796541	7.91974599750496	8.00847766075869	6.542549205559	7.02731458091835	7.64090096859734	7.68370907178913	7.02220352795717	6.71627650082034	7.33645240935176	7.11327821626997	6.58917703582299	6.30865315286495	7.03702012159637	8.05722281962065	7.02110185665037	8.33918741391168	8.46338104790526	7.52146147840455	7.72329946479419	8.95589977001171	4.50363834662586	7.35286101570297	7.53660778172318	7.1488263457164	6.96404503280864	7.59658031895426	7.56080121597443	8.04129286321814
"SMAD4"	8.01860858327278	8.15060037642971	8.34074114875182	8.32594695645483	8.48549246697356	7.94226808164535	8.45843190508655	8.17882546753497	8.84311939167174	8.59718593983748	8.67776801201108	8.14737074258228	8.42588299066067	9.58246285345404	8.68524386456393	8.07294096588727	8.55455140966939	8.63717967632597	8.04950768714317	7.90295139404314	8.31951742704714	8.19660180165851	8.01423381805844	8.14936040369196	8.5123461774202	8.29599374719985	7.72657694755434	8.84315527887245	8.56463258608998	8.15081405768004	7.99576639600387	8.3414568719294	8.50985848887931	8.49469855426058	8.91482889428389	8.70082069056187	9.0541256413355	8.30692955755526	7.91948326672552	8.70781059632582	8.16342403039793	8.09590153168789	7.94638150359803	8.32941379164842
"VCAM1"	13.4392403217489	12.1683344214452	12.1598853771879	11.707343156021	11.8800171276225	10.1305874553774	10.6376121968484	12.7431620370023	12.7779813736033	11.9587081647819	12.3725497319287	13.3867664629148	11.9717371247374	11.5483062223097	12.491169201688	11.955401735548	9.31701129165422	12.5988259112019	11.0106369331746	11.8542251868536	12.7401290571326	12.830863473675	12.7156953950156	13.5450844462314	11.972913911236	11.0805402341232	13.9348623628034	12.8319843598041	12.5472998927192	12.5403764559836	12.8693930743323	12.8711716504574	13.1259519553186	11.7534941486707	14.4073854748319	12.4105903656197	12.0499173750257	12.2690790497374	12.0394293487663	10.7757349106661	11.477799942804	12.1050027065783	12.9296537703022	12.888599663912
"ZNF350"	7.38237879913296	7.3603835252225	7.67462082016222	7.8069207215194	7.79823522719541	8.27141667540351	7.17838395695849	8.04498055806786	8.99619775259552	7.30155199880251	8.17356490547359	8.8351643686855	8.00701341240713	8.42928195362279	8.24864384836274	7.56497649305052	8.75759226186723	8.2816733079989	6.06600438476348	7.52818974973974	7.47646858418513	7.29771330624838	7.37612734247335	7.9051485275622	8.32568664554094	8.37700477264136	8.56530532706413	8.17627315538405	8.15707430572179	7.72194343837346	7.83532156687917	8.9649084049101	8.65648338255306	8.233891070814	8.45900479520767	8.34919300354344	7.73485479379694	8.22274276463708	8.68489000217767	8.51362452973852	7.88051632491277	8.06510517249228	8.83583535339054	8.58162557621508
"CSN2"	6.86172170099638	4.94950847280127	5.77238439490149	2.18100406150271	6.30879977556668	6.52181742747508	6.56913354246237	3.15536368228595	4.17490060793268	4.91656374525556	6.82736647190287	4.44202413174387	2.99616628771449	4.70806259065144	5.4469472154764	3.34831939776504	6.37460725777539	5.73417927164119	7.16222859778266	3.80180408049636	5.81903738935082	6.26574422723232	5.34356292402841	4.52742033310304	4.1263402710558	2.7311854083548	4.75367563261076	5.72264980758437	5.09148666859369	5.16814153367817	4.87351241269798	5.08925873531331	4.34592398972667	4.28937721033516	3.97067512600825	5.17094090715994	5.83962348589222	3.62726542322951	5.66103157254453	5.37389497346207	3.75442485788708	4.89849123497162	5.33533765754501	4.65520360028162
"DGKZ"	12.4442935665994	11.843503785889	11.1483924681801	11.4258819838068	11.2229163698567	11.6063775945981	11.9421052562963	11.3882583595521	12.5652752674272	12.1792629442809	11.4856523244294	11.2637025758751	11.8483620416092	12.1375770101934	12.4977443096872	12.9318924686652	9.41043545226436	12.0027005840406	12.0994392449175	11.5857554431574	11.8353526078514	11.2775089545227	12.3934630519124	11.6266371226031	12.0798799343725	10.5376738067049	10.7348888503304	12.0469215050789	10.9935524642008	11.9757507352482	11.2654052936875	12.6695691821177	12.1719674871749	11.1278912447048	12.1931668625648	13.7268942554555	12.2990573433337	11.8271908635595	12.0763729301721	11.2496400633941	11.5568498209398	11.7661053237021	12.0314253631553	12.7951373960403
"ABCA17P"	8.63521395877517	6.40125553404526	6.05392531315289	6.33283111392708	6.839958939993	7.28940783855129	3.98156409556207	6.94200519978553	7.32512764108413	5.1179864271573	6.97365863222034	6.53082295928541	6.99913079805107	5.60305233716077	6.87353467862709	5.96041070387068	7.40635167217531	6.6081353846321	7.12316828514819	3.07868715430841	6.62802826486912	8.01815886727189	6.34708353338013	5.95933695539502	4.76010284091591	7.08795149115516	6.93637395913132	6.24917474388738	6.98816521428354	6.15727914609061	6.89448756915256	7.31107531536203	6.87257484326445	5.12660824198449	6.53642577635152	6.74708560602301	4.84894842872023	6.80610513079107	5.86236818095715	6.36203054858298	6.61770137659722	7.57920261989782	5.83847813708036	7.22538229294314
"EFHA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZNF396"	6.3582858819577	5.00708796594619	5.75967756913686	5.7402941783052	5.15715932597247	4.82662371529359	5.55800131871556	5.77276494033513	6.50874973600006	4.73500846151212	6.20105267754928	5.94774876648288	5.9673675058788	6.84894171340536	5.82741483305045	5.5180556677058	7.75315891807759	5.72123440360091	4.7393592646974	4.9825436399463	2.9985596949015	5.41452511708282	5.36561430970054	5.52687407070548	5.53201797525864	4.29787132319108	5.53194317340019	5.57905685453712	6.04061029115773	5.74196781488165	4.96117416723354	5.34463734374416	5.59506951264245	2.64080458484647	5.39523273782198	6.30447945496085	6.61020233978679	6.01799276126105	5.1478798099507	5.77792029534584	5.86865219352991	5.70708568655016	2.88157093698441	5.80523916986801
"TEF"	7.78207365672116	7.17235786285356	7.55726887340012	6.84982581889242	6.97181558778812	7.09401376557782	6.98210730876054	6.59255349806106	7.28862526423492	6.93440999642534	7.13375424930299	7.09929763980043	6.82071247792469	6.51820113256383	6.64959465713049	7.01470306392457	9.12472065601693	6.86814929288834	7.39525364435105	6.80636130749419	6.42048265475579	6.86908784961722	7.40829191936426	6.2234461292458	6.36136153046832	6.84804222217905	6.92477606285092	7.02520739520607	7.15258544066	6.59111582034013	6.33703272698987	6.7340026807064	6.497229997447	6.66628847052274	7.21927028597697	5.87508721193223	7.27016861446211	7.5190714999112	6.02612559608954	6.55889342690491	7.04250394861279	6.86317839114889	6.37183494340133	6.54833408375679
"NCRNA00092"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MYLIP"	9.77215033557388	10.5321906684358	9.23086375547328	9.27872704018116	9.6030837221093	9.28131420400472	9.00368977261386	10.4613750492281	11.3489382875635	10.0816775773125	9.94818513610722	10.0372002066428	9.66993254564339	10.6000431036759	10.3557714954689	9.88079367998207	10.1039182242004	10.129746951449	9.99320699613162	9.03501203230337	8.78559673585317	9.30996868153891	10.4355739975151	9.99806710555122	9.8660006678651	9.81782284016428	8.9664335521446	9.96304977293461	11.0775512527533	10.7354145726922	10.7908823215536	11.3451022426659	10.8379293682673	9.90432859615328	10.3275382473326	10.9688630930553	9.17178106284846	9.84201171443003	8.94512906351115	9.84398047455939	9.58955915474739	10.007014400539	9.86045561693833	10.2354678845543
"HVCN1"	11.4878271470208	12.1400533572882	10.012600868921	9.95796150286158	10.4593906687478	12.6421740956202	9.83471316769379	10.2490431332857	11.0283876860634	10.7418979479393	10.7176262900861	9.66540969969168	10.9323303027405	11.2556413521259	11.0053370951798	10.6832543845552	9.17963325834746	11.000277440387	9.61115283717882	10.1608792164093	9.7317976004411	10.2351919495993	9.61069091709302	9.64917626916492	11.3848975972631	10.90232579717	10.2468936290975	10.4595291878279	10.7801566786134	10.7291768563899	11.6861770898437	11.4673901514914	10.8102971088291	11.6501715386658	10.3549680655906	11.0396129481575	10.0031406465377	11.2102901823872	10.0207977468216	9.44168641631868	10.473078825578	10.3780084410942	10.2684467681553	11.4124465468994
"THEM5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSMA5"	8.50750218265889	9.42364193796431	8.66698575695677	8.87546178830588	8.32095108481766	9.09545661390332	9.39354585942842	9.90090683640745	9.76379988838271	9.89426823854379	9.51311340533975	9.59718940013673	9.04272763339517	9.2877694205141	9.57578808147361	9.31214265988902	9.93884131824624	9.88966166723548	8.736691261699	8.57961206089138	9.41819096805232	9.68042834468013	8.4481379733167	8.70335954121424	9.43478458962795	8.58384674850579	9.58246580039032	8.91200695800062	9.45117686643808	9.2873830173486	9.30802629250181	9.76444563143178	9.76822268951817	8.64684437438829	9.22350177491307	9.72503824074617	9.12644912725953	9.51145349678408	8.95207683514427	9.12319895722356	9.37364853435711	9.50367388988027	8.62674961862001	9.42659853142608
"BEX4"	9.02706488626441	8.83740876370568	9.28136173852456	8.44864019448168	9.8261791307764	8.22586497218721	9.15101658627709	9.58993228924765	10.3152316054858	9.95876935030402	9.67834339002663	10.8737252427367	9.412901015201	10.5368064379128	9.19835899082017	9.60161047153328	8.99215842628469	9.86026773027146	9.43803439739985	9.61757741501902	9.39835616363894	9.72156457505588	10.4296797095013	10.3348932299124	9.38003190775819	10.3407229544181	11.1046180741491	10.1464351602386	9.3752420381249	10.3664916752304	9.55058460372601	9.81485112822876	10.3353952101965	8.77401709909083	10.7073018758571	10.1175783205825	8.94871632633981	10.265359305149	9.70917636531236	10.0309759494429	9.54636180120131	9.48961193101745	9.43290561099826	9.57767331064925
"AP2A2"	9.22654896051235	8.51297451205121	8.56758982703956	8.3687882571459	9.26778778062037	9.04356094506379	8.76903639693834	7.95467752040756	8.76774312418056	8.44920293724079	8.51998996272418	8.57416654531602	8.32252553899889	8.79279310125525	8.634210329071	8.88565147611756	10.332114360078	8.71441760589558	9.10057039455403	8.31246748447974	8.34695333854585	8.18782250697787	8.93337223942089	8.77474403924321	9.0489025052667	8.3194205648915	8.06509621268698	9.31035926111083	8.17989869756264	9.21231121816703	8.562517041107	9.10661211758465	8.2874964717388	8.55631543210219	9.12344630208031	9.12472420481605	8.63250348811797	8.90648746006049	8.49077654904275	8.5119382373015	8.39122226301741	8.70171519521102	8.54448688075677	8.49941545736082
"PTPN4"	7.61478885391769	6.66465456266781	6.46884663333598	6.90793473299998	7.05153959564013	5.94203959976208	6.95707554354396	7.63761499429247	7.88254517430671	7.34695790602343	7.75836820004615	8.09376006617865	7.55227412161225	7.47917119163474	7.179201839751	7.02960814307143	8.81593822063379	7.56967668626283	6.96474688796978	6.6024126719586	6.6317913489768	6.6805224268459	6.7352942090537	6.44833276429566	6.72628204780628	6.94959143513398	8.77253796637106	7.04549031641855	7.26380470895736	7.00181255522837	6.92721500332633	6.89406826159923	6.68912205813665	6.34063966247397	7.54146886061851	7.68817284944653	7.35882230758425	7.26920705584785	7.34837004913268	7.2679044460641	6.96105179597994	7.1003869219973	6.81322102490228	7.63488357001331
"NAALADL1"	6.95885598146719	6.27367740089111	6.628981596622	8.30062877405794	6.49735808702748	8.19335755134729	5.34083588307761	6.7417618181257	7.61107220194495	6.56641603895767	6.98564216144795	8.54021959938103	6.53274876808099	7.22650097175887	7.77435615566633	7.30175187939502	9.68444562508743	7.38430226547328	6.59661104953773	6.10786265554735	5.98845017910731	6.21733516939581	6.68901407138419	6.09316128100638	7.08687081342744	7.255718030345	8.47301859407326	7.57472491885145	8.30733001726129	7.86654493039272	6.38708927025101	7.11749727232256	7.13841721834769	6.64098488417813	6.95588047893875	8.42540900818149	6.75683174811955	7.2943117469459	7.61893444184156	7.21713566972766	7.40816674824542	7.25515779030245	8.13950868950036	8.06468128992979
"CCL24"	6.64987859669609	6.86109670317041	8.17875899574864	4.53511652815404	3.46787770061558	2.0813712000367	3.24039784478818	5.9630055533352	2.37607427364241	7.04175521933609	3.44047587485949	5.72294233170978	6.11227162667085	7.89641932627433	4.38429956319218	8.54835088302042	8.80931696851298	6.30116522154566	2.02998232518601	4.31591310269491	4.21034009074222	5.14728308432466	7.09201694521676	6.33675564933292	5.39513465895367	4.08268272485621	9.87110641948129	6.09338899662573	4.9115132662115	5.21682452608224	5.44222118768226	3.66254830783028	2.82625161358551	3.79982034339209	9.12571661162499	5.4017995404523	6.11509710575258	7.33848586978779	7.61144618512891	2.94123119424276	5.05895992292031	6.97068084961069	5.76783801106466	3.56400493172048
"C1orf149"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CALY"	2.09153932528731	1.76779214879167	1.89592111367485	3.02910594280415	1.79338796534804	4.70386785382555	6.19017016749584	1.54791460828501	1.57883949838665	4.15086394997113	1.76911958794866	1.40354214248986	2.0218879421704	5.35182410472888	3.0794005694534	5.02312900313471	8.7643091977886	3.19813126967098	1.61977288371622	4.01031350996354	1.03014381238831	1.68625591157798	1.42657933161452	0.818829292357403	1.44258973985091	2.02071396101456	1.95140040184432	3.18203556196327	5.63911160954909	3.59359180543334	3.37051826896942	5.5939831697908	4.81727641664082	4.07194672652538	1.10974446212947	5.3962231759394	1.8851023107469	4.65585235570182	1.58673361864483	2.98071713801695	5.0824821357444	2.9669519620645	5.04920529733637	2.98535183639436
"CD160"	7.73535839695599	4.90358354677219	7.70421128633048	7.0121905093322	6.52079760149688	4.23151376975736	6.05328173736289	6.40823118597181	8.44821261910723	7.41369418100567	6.69269862881743	8.67155234875507	6.69950865730658	5.8885162226296	5.46663233103183	7.02175018255676	11.2519455191064	6.3022802978284	6.32871214247858	1.59424230454368	3.86479831143229	3.69980823245931	6.01387045616256	4.80257520624161	6.13830683138289	6.62757107539501	10.3194324372402	6.35333724965997	7.55239443688996	6.51294814902872	7.66788114987434	9.13630873749764	10.4832947589356	1.72412604583476	8.42074164012265	8.10582372550006	6.84827206416669	8.22612083667053	7.28863177941376	8.23916388235062	6.54444001508311	7.42681617584207	10.1182066837555	7.7191581825035
"CCDC91"	10.1223094015037	10.3219073160454	9.96479863551823	10.041878711964	9.99716971717426	10.237593966942	10.3431960033571	10.9549626221047	10.8955203998765	10.7465565531306	10.6837087266377	11.0663197212327	10.2695933256228	10.6045168952467	10.6089523902577	10.246273417675	10.1141467831159	10.7278521918039	10.537385062166	10.5294209254619	10.2409952353369	11.2500969716391	10.6485642886213	10.2143091353771	10.4291756238284	10.2036347971052	10.8393183471261	10.0607738422262	10.3002285939896	10.6457741977434	10.4391393256077	10.428852913528	10.7797261145943	10.3772582042412	10.7947604209521	10.434563408974	10.8360056274115	10.0248744158688	10.1562555718125	10.3226847927544	9.93476961949098	10.5902167438932	10.0894791953342	10.4157188054537
